candidate_id,origin,manufacturer,legal_manufacturer,brand_or_distributor,catalog_number,alternate_identifier,product_name,source_evidence,source_scope,original_csv_status,canonical_status_before,exact_identifier_confidence,clinical_scope_disposition,disposition,canonical_product_id,role_assignment,taxonomy_class,taxonomy_subtype,taxonomy_confidence,owner_review_required,rationale
SC-CAND-082,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57709,C-PTISYJ-100-UNL-HC-G-NA,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals,"SRC074: PDF page 32 of 66, ""Trays without pharmaceuticals, without tracheostomy tube"" ordering row (order number G57709, reference part number C-PTISYJ-100-UNL-HC-G-NA)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-25412B4F20,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-083,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57719,C-PTISY-100-HC-G-NA-EVAC8.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray with 8.5 mm Shiley Evac Tube,"SRC074: PDF page 23 of 66, ""Trays with pharmaceuticals, with tracheostomy tube"" ordering row (order number G57719, reference part number C-PTISY-100-HC-G-NA-EVAC8.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-318DD7F80F,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-084,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57720,C-PTISYJ-100-HC-G-NA-FLEX7.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals with 7.5 mm Shiley Flexible Adult Tube,"SRC074: PDF page 35 of 66, ""Trays without pharmaceuticals, with tracheostomy tube"" ordering row (order number G57720, reference part number C-PTISYJ-100-HC-G-NA-FLEX7.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-FF056E168C,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-085,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57721,C-PTISYJ-100-HC-G-NA-FLEX8.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals with 8.5 mm Shiley Flexible Adult Tube,"SRC074: PDF page 38 of 66, ""Trays without pharmaceuticals, with tracheostomy tube"" ordering row (order number G57721, reference part number C-PTISYJ-100-HC-G-NA-FLEX8.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-131661EB7C,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-086,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57722,C-PTISYJ-100-HC-G-NA-EVAC7.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals with 7.5 mm Shiley Evac Tube,"SRC074: PDF page 41 of 66, ""Trays without pharmaceuticals, with tracheostomy tube"" ordering row (order number G57722, reference part number C-PTISYJ-100-HC-G-NA-EVAC7.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-0B0CC1045A,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-087,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57723,C-PTISYJ-100-HC-G-NA-EVAC8.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals with 8.5 mm Shiley Evac Tube,"SRC074: PDF page 44 of 66, ""Trays without pharmaceuticals, with tracheostomy tube"" ordering row (order number G57723, reference part number C-PTISYJ-100-HC-G-NA-EVAC8.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-90327D4D73,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-234,old_corpus,Medtronic,Medtronic,,7CN75R,,Shiley Flexible Adult Cuffed Tracheostomy Tube with Reusable Inner Cannula — printed 7CN75R row,"SRC083: Shiley Flexible Adult Tracheostomy Tube, PDF page 6, first continued cuffed-table row",exact_product,absent,absent,moderate,in_scope_identity_conflict,source_evidence_conflicted,,none,,,,yes,"The manufacturer table prints 7CN75R for the 8.0 mm ID / 11.4 mm OD / 77 mm configuration, while the current FDA AccessGUDID exact device is 7CN80R. No product is emitted until Medtronic resolves the catalog-number conflict."
SC-CAND-235,owner_pdf,Axess Vision Technology S.A.S.,Axess Vision Technology S.A.S.,,00020019,,HDMI/DVI Cable,"SRC089: Rendered PDF page 1, accessory ordering list",exact_product,absent_new_source,absent,high,commodity_accessory_relevance_uncertain,needs_owner_review,,none,,,,yes,"The exact code is supported, but the item is a generic HDMI/DVI cable and the bounded scope includes only directly required manufacturer-specific capital accessories. Owner confirmation is needed that this cable has material device-specific identity."
SC-CAND-236,official_web_follow_up,Medtronic,Medtronic,,1882924HRE,,"Skimmer 2.9 mm Angle-Tip Blade, 27 cm",SRC091: Official airway ordering table,exact_product,absent,absent,high,airway_relevance_ambiguous,needs_owner_review,,none,,,,yes,"The page groups it under airway blades, but the only SKU-specific application is trans-sphenoidal hypophysectomy and does not establish interventional-pulmonology airway use."
SC-CAND-237,official_web_follow_up,Medtronic,Medtronic,,1883524,,"Skimmer 3.5 mm Angle-Tip Subglottic Blade, 27.5 cm",SRC091: Official airway ordering table,exact_product,absent,absent,high,airway_relevance_ambiguous,needs_owner_review,,none,,,,yes,"Subglottic labeling is adjacent to scope, but the page's stated applications do not clearly establish bronchoscopy use for this exact SKU."
SC-CAND-238,official_web_follow_up,Medtronic,Medtronic,,1884024,,"Skimmer 4.0 mm Angle-Tip Subglottic Blade, 27.5 cm",SRC091: Official airway ordering table,exact_product,absent,absent,high,airway_relevance_ambiguous,needs_owner_review,,none,,,,yes,"Subglottic labeling is adjacent to scope, but the table calls the type laryngeal and the page does not clearly establish bronchoscopy use for this exact SKU."
SC-CAND-239,official_web_follow_up,Medtronic,Medtronic,,1884031,,"Tricut 4.0 mm Angle-Tip Subglottic Blade, 27.5 cm",SRC091: Official airway ordering table,exact_product,absent,absent,high,airway_relevance_ambiguous,needs_owner_review,,none,,,,yes,"The rotatable 1884031HRE is explicitly tied to tracheal stenosis, but this distinct three-pack SKU is typed laryngeal and is not independently tied to that application."
