product_id,manufacturer,product_name,catalog_number,source_primary_category,source_subcategory,device_class_code,device_class_label_en,device_subtype_code,device_subtype_label_en,taxonomy_confidence,needs_review,classification_basis,role_codes,procedure_codes
PRD-00C13A59AA,Richard Wolf,TEXAS Tracheoscope Tube ID 17.1 mm,82520.1441,Rigid bronchoscopy,Rigid bronchoscope/tracheoscope tube,bronchoscope,Bronchoscope,rigid_tracheoscope,Rigid tracheoscope,high,false,name_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-019030A1C7,Karl Storz,Aspirator for Collecting Secretions with Cut-Off Hole,10432N,Rigid bronchoscopy,Bronchoscopy aspiration/irrigation accessory,suction_irrigation,Suction or irrigation device,rigid_suction_catheter,Rigid suction catheter or tube,high,false,pair_rule,SPECIMEN_TRAP,EBUS_TBNA|FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT
PRD-01F519887A,Richard Wolf,PANOVIEW ULTRA Telescope,89354426,Medical thoracoscopy,Thoracoscopy telescope,endoscopic_telescope,Endoscopic telescope,thoracoscopy_telescope,Thoracoscopy telescope,high,false,pair_rule,THORACOSCOPE_RIGID,MED_THORACOSCOPY
PRD-0221D4FEAA,Richard Wolf,PANOVIEW ULTRA Telescope,8935461,Medical thoracoscopy,Thoracoscopy telescope,endoscopic_telescope,Endoscopic telescope,thoracoscopy_telescope,Thoracoscopy telescope,high,false,pair_rule,THORACOSCOPE_RIGID,MED_THORACOSCOPY
PRD-023092D446,Richard Wolf,"Parenchyma Forceps 50 mm, Curved Right",8242.604,Medical thoracoscopy,Thoracoscopy instrument,forceps_instrument,Forceps and hand instruments,thoracoscopy_hand_instrument,Thoracoscopy hand instrument,high,false,pair_rule,THORACOSCOPY_BIOPSY_FORCEPS,MED_THORACOSCOPY
PRD-039120780F,Olympus,Balloon Catheter 11 mm,B5-2C,Endobronchial valve,Sizing / occlusion balloon catheter,sizing_measuring,Sizing or measuring device,sizing_occlusion_balloon,Sizing / occlusion balloon catheter,moderate,false,pair_rule,EBV_SIZING_BALLOON,EBV
PRD-042B406005,Novatech,DUTAU NOVATECH Injection Cannula,02BRD1110,Rigid bronchoscopy,Rigid bronchoscope system,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-047902FA9C,Olympus,WM-NP3 Series Workstation,WM-NP3,Endoscopy platform,Endoscopy workstation,console_capital,Console or capital equipment,endoscopy_workstation,Endoscopy workstation or cart,high,false,pair_rule,ENDOSCOPY_CART,
PRD-050EDDE140,Karl Storz,Laryngeal Atomizer,10454,Rigid bronchoscopy,Rigid bronchoscopy accessory,accessory,Accessory or ancillary item,rigid_bronchoscopy_accessory,Rigid bronchoscopy accessory,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-05670F1B5F,ERBE,Flexible Cryoprobe 2.4 mm,20402-411,Therapeutic bronchoscopy,Flexible cryoprobe,cryotherapy,Cryotherapy device,flexible_cryoprobe,Flexible cryoprobe,high,false,pair_rule,CRYOPROBE_FLEX,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-06811F5515,Karl Storz,HUZLY Suction Tube 3 mm x 35 cm,10434B,Rigid bronchoscopy,Bronchoscopy aspiration/irrigation accessory,suction_irrigation,Suction or irrigation device,rigid_suction_catheter,Rigid suction catheter or tube,high,false,pair_rule,RIGID_SUCTION_CATHETER,RIGID_BRONCH
PRD-06D2F10782,Karl Storz,Positive-Pressure Ventilation Injection Cannula,10318K,Rigid bronchoscopy,Rigid bronchoscope accessory,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-0790420A76,Olympus,GuideSheathKit 2,K-401,Peripheral bronchoscopy,Guide sheath kit,catheter_sheath,Catheter or guide sheath,guide_sheath_kit,Guide sheath kit,high,false,pair_rule,GUIDE_SHEATH_KIT,FLEX_DIAGNOSTIC
PRD-07EA3DD76E,Novatech,SURVAC PTFE Suction Catheter,77622,Rigid bronchoscopy,Suction catheter,suction_irrigation,Suction or irrigation device,flexible_suction_catheter,Flexible suction catheter,high,false,pair_rule,RIGID_SUCTION_CATHETER,RIGID_BRONCH
PRD-07EAE54A89,Olympus,Spiration Deployment Catheter and Loader – HUD,REF-HUS-C26N,Endobronchial valve,Historical HUD deployment catheter,implant_delivery,Implant delivery device,valve_delivery_catheter,Valve delivery catheter,high,false,pair_rule,EBV_DELIVERY_CATHETER,EBV
PRD-087FFD6337,Karl Storz,Rubber Telescope Guide,10315N,Rigid bronchoscopy,Rigid bronchoscope accessory,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-09192221FE,Novatech,DUTAU NOVATECH Axial Cap - 9 mm,02BRD9105,Rigid bronchoscopy,Axial cap,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-095515E20C,Richard Wolf,TEXAS Bronchoscope Tube ID 13 mm,82520.1041,Rigid bronchoscopy,Rigid bronchoscope/tracheoscope tube,bronchoscope,Bronchoscope,rigid_bronchoscope,Rigid bronchoscope,high,false,pair_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-0A2ABE77F9,Karl Storz,Aspirator for Collecting Secretions without Cut-Off Hole,10432T,Rigid bronchoscopy,Bronchoscopy aspiration/irrigation accessory,suction_irrigation,Suction or irrigation device,rigid_suction_catheter,Rigid suction catheter or tube,high,false,pair_rule,SPECIMEN_TRAP,EBUS_TBNA|FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT
PRD-0BCFAC0926,Richard Wolf,Cotton Swab,8295.35,Rigid bronchoscopy,Rigid bronchoscopy suction/accessory,accessory,Accessory or ancillary item,rigid_bronchoscopy_accessory,Rigid bronchoscopy accessory,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-0C821995AC,ERBE,"ERBECRYO 2 Exhaust Gas Hose, 5 m",20402-007,Therapeutic bronchoscopy,Exhaust gas hose,cryotherapy,Cryotherapy device,cryotherapy_accessory,Cryotherapy system accessory,high,false,pair_rule,CRYO_SYSTEM_ACCESSORY,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-0E6A5953F1,Richard Wolf,Surgical Probe,8383.66,Medical thoracoscopy,Thoracoscopy surgical probe,forceps_instrument,Forceps and hand instruments,thoracoscopy_hand_instrument,Thoracoscopy hand instrument,moderate,false,pair_rule,THORACOSCOPY_PROBE,MED_THORACOSCOPY
PRD-0EA2B293A4,Karl Storz,Prismatic Light Deflector,10101FA,Rigid bronchoscopy,Rigid bronchoscope accessory,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-0F20768341,Richard Wolf,TEXAS Optic Element Bundle,825101401,Rigid bronchoscopy,Rigid bronchoscope optical element,endoscopic_telescope,Endoscopic telescope,rigid_telescope,Rigid bronchoscopy telescope,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_HEAD,RIGID_BRONCH
PRD-0FD6CC7A8E,Karl Storz,HOPKINS Forward-Oblique Telescope,10320BA,Rigid bronchoscopy,Rigid bronchoscopy telescope,endoscopic_telescope,Endoscopic telescope,rigid_telescope,Rigid bronchoscopy telescope,high,false,pair_rule,RIGID_TELESCOPE,RIGID_BRONCH
PRD-1058B185EB,Richard Wolf,"Motor Handpiece, max 3000 rpm",89951.0001,Rigid bronchoscopy,Rigid bronchoscopic shaver handpiece,powered_shaver,Powered shaver or debrider,shaver_handpiece,Shaver handpiece,high,false,pair_rule,RIGID_BRONCH_SHAVER,RIGID_BRONCH
PRD-108394A19E,Karl Storz,Sponge Holder 50 cm,10385A,Rigid bronchoscopy,Rigid bronchoscopy accessory,accessory,Accessory or ancillary item,rigid_bronchoscopy_accessory,Rigid bronchoscopy accessory,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-11ADF871FE,Karl Storz,Cotton Applicator 50 cm,10384A,Rigid bronchoscopy,Rigid bronchoscopy accessory,accessory,Accessory or ancillary item,rigid_bronchoscopy_accessory,Rigid bronchoscopy accessory,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-1215DE841C,Novatech,DUTAU NOVATECH Lateral Cap - 1.8 mm,02BRD9156,Rigid bronchoscopy,Lateral cap,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-1239820D80,Boston Scientific,Cellebrity Single-Use Cytology Brush,M00516071,Sampling,Cytology brush,cytology_brush,Cytology brush,pulmonary_cytology_brush,Pulmonary cytology brush,high,false,pair_rule,CYTOLOGY_BRUSH,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT
PRD-123BAC018B,Richard Wolf,PANOVIEW PLUS Telescope,82514.431,Rigid bronchoscopy,Rigid bronchoscopy telescope,endoscopic_telescope,Endoscopic telescope,rigid_telescope,Rigid bronchoscopy telescope,high,false,pair_rule,RIGID_TELESCOPE,RIGID_BRONCH
PRD-125BCF3BDD,Richard Wolf,HEMER Bronchoscope Tube Bundle,8214.0641,Rigid bronchoscopy,Rigid bronchoscope/tracheoscope tube,bronchoscope,Bronchoscope,rigid_bronchoscope,Rigid bronchoscope,high,false,pair_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-1266378787,Olympus,TC-C4 Series Workstation Set,K10029899,Endoscopy platform,Platform accessory,console_capital,Console or capital equipment,endoscopy_workstation,Endoscopy workstation or cart,moderate,false,name_rule,ENDOSCOPY_CART,
PRD-1292C69B1E,Olympus,Uncovered-Sheath Pulmonary Cytology Brush,BC-201C-1006,Sampling,Pulmonary cytology brush,cytology_brush,Cytology brush,pulmonary_cytology_brush,Pulmonary cytology brush,high,false,pair_rule,CYTOLOGY_BRUSH,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT
PRD-129E6C270A,Karl Storz,"Single-Use Plastic Collection Device, Pack of 100",10432ED,Rigid bronchoscopy,Bronchoscopy aspiration/irrigation accessory,specimen_collection,Specimen collection device,specimen_trap,Specimen collection trap,high,false,name_rule,SPECIMEN_TRAP,EBUS_TBNA|FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT
PRD-12CFCE9A6C,Olympus,WM-DP3 Series Workstation,WM-DP3,Endoscopy platform,Endoscopy workstation,console_capital,Console or capital equipment,endoscopy_workstation,Endoscopy workstation or cart,high,false,pair_rule,ENDOSCOPY_CART,
PRD-136C288332,Olympus,TC-C3 Series Workstation Set,K10034676,Endoscopy platform,Platform accessory,console_capital,Console or capital equipment,endoscopy_workstation,Endoscopy workstation or cart,moderate,false,name_rule,ENDOSCOPY_CART,
PRD-16C811C696,Karl Storz,Optical Biopsy Forceps,26072A,Medical thoracoscopy,Pleural biopsy forceps,forceps_instrument,Forceps and hand instruments,pleural_biopsy_forceps,Pleural biopsy forceps,high,false,pair_rule,THORACOSCOPY_BIOPSY_FORCEPS,MED_THORACOSCOPY
PRD-17DB23EBC0,Karl Storz,"Bronchial Atomizer, 40 cm",10452B,Rigid bronchoscopy,Rigid bronchoscopy accessory,accessory,Accessory or ancillary item,rigid_bronchoscopy_accessory,Rigid bronchoscopy accessory,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-1840ABC86D,Olympus,SSU-2 Suction Tubing/Accessory,K7505595,Endoscopy platform,Platform accessory,accessory,Accessory or ancillary item,platform_accessory,Platform accessory,moderate,false,pair_rule,ENDOSCOPIC_SUCTION_PUMP,
PRD-18D62EB4E8,Richard Wolf,"Fiber Light Cable Bundle, 2.5 mm x 2.3 m",806625231,Endoscopy platform,Endoscopy light cable,accessory,Accessory or ancillary item,platform_accessory,Platform accessory,high,false,pair_rule,ENDOSCOPY_LIGHT_CABLE,MED_THORACOSCOPY|RIGID_BRONCH
PRD-18F33007D6,Richard Wolf,WOLF Bronchoscope Tube Bundle,8214.0821,Rigid bronchoscopy,Rigid bronchoscope/tracheoscope tube,bronchoscope,Bronchoscope,rigid_bronchoscope,Rigid bronchoscope,high,false,pair_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-1B9BB00FC8,Olympus,OFP-2 Irrigation Tubing,MAJ-1652,Endoscopy platform,Platform accessory,accessory,Accessory or ancillary item,platform_accessory,Platform accessory,moderate,false,pair_rule,ENDOSCOPIC_IRRIGATION_PUMP,
PRD-1C70287572,Karl Storz,Rigid Instrument Guide with Anti-Fog System,10329A,Rigid bronchoscopy,Rigid bronchoscope accessory,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-1C81CBF06E,Richard Wolf,"Endobronchial Resector, Curved",825620446,Rigid bronchoscopy,Rigid bronchoscopic shaver instrument,powered_shaver,Powered shaver or debrider,shaver_instrument,Shaver resector instrument,high,false,pair_rule,RIGID_BRONCH_SHAVER,RIGID_BRONCH
PRD-1DCE96086D,Richard Wolf,WOLF Bronchoscope Tube Bundle,8214.1021,Rigid bronchoscopy,Rigid bronchoscope/tracheoscope tube,bronchoscope,Bronchoscope,rigid_bronchoscope,Rigid bronchoscope,high,false,pair_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-1E5D7D510F,Karl Storz,Cotton Applicator 35 cm,10384B,Rigid bronchoscopy,Rigid bronchoscopy accessory,accessory,Accessory or ancillary item,rigid_bronchoscopy_accessory,Rigid bronchoscopy accessory,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-1E9BA85FC4,Olympus,TC-C3 Series Workstation Set,K10030136,Endoscopy platform,Platform accessory,console_capital,Console or capital equipment,endoscopy_workstation,Endoscopy workstation or cart,moderate,false,name_rule,ENDOSCOPY_CART,
PRD-1EEDD71C53,Karl Storz,Instrument Guide for Suction Catheter,10318S,Rigid bronchoscopy,Rigid bronchoscope accessory,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-1F54DB1DE4,Richard Wolf,"Flexible 1-Channel Sensor Bronchoscope ""Slim""",7235011,Rigid bronchoscopy,Flexible sensor bronchoscope,bronchoscope,Bronchoscope,reusable_video_bronchoscope,Reusable video bronchoscope,moderate,false,pair_rule,FLEX_SCOPE_DIAGNOSTIC,FLEX_DIAGNOSTIC
PRD-1FE403B84C,Richard Wolf,PANOVIEW Telescope,8934.433,Medical thoracoscopy,Thoracoscopy telescope,endoscopic_telescope,Endoscopic telescope,thoracoscopy_telescope,Thoracoscopy telescope,high,false,pair_rule,THORACOSCOPE_RIGID,MED_THORACOSCOPY
PRD-2058BA100A,Richard Wolf,PANOVIEW PLUS Telescope,8933.431,Medical thoracoscopy,Thoracoscopy telescope,endoscopic_telescope,Endoscopic telescope,thoracoscopy_telescope,Thoracoscopy telescope,high,false,pair_rule,THORACOSCOPE_RIGID,MED_THORACOSCOPY
PRD-2103064DB9,Olympus,TC-C3 Series Workstation Set,K10030126,Endoscopy platform,Platform accessory,console_capital,Console or capital equipment,endoscopy_workstation,Endoscopy workstation or cart,moderate,false,name_rule,ENDOSCOPY_CART,
PRD-2110EC2BCF,Karl Storz,GRONINGEN Optical Intubation Tracheoscope,10337T,Rigid bronchoscopy,Rigid tracheoscope,bronchoscope,Bronchoscope,rigid_tracheoscope,Rigid tracheoscope,high,false,pair_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-212BC58910,Karl Storz,"Foreign Body Basket, 35 cm",10386B,Rigid bronchoscopy,Rigid bronchoscopy accessory,retrieval_basket,Retrieval basket,foreign_body_retrieval_basket,Foreign-body retrieval basket,high,false,name_rule,FOREIGN_BODY_BASKET,THERAPEUTIC_BRONCH
PRD-2158C0F6D1,Karl Storz,"TONN Stent Applicator 14-18 mm, max 16 cm",10530,Endoscopy platform,Silicone stent applicator,implant_delivery,Implant delivery device,stent_applicator,Silicone stent applicator,high,false,pair_rule,STENT_APPLICATOR,RIGID_BRONCH
PRD-217AB10438,Boston Scientific,Radial Jaw 4 Single-Use Pulmonary Biopsy Forceps,M00515202,Sampling,Biopsy forceps,forceps_instrument,Forceps and hand instruments,flexible_biopsy_forceps,Flexible biopsy or grasping forceps,high,false,pair_rule,BIOPSY_FORCEPS_FLEX,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT|THERAPEUTIC_BRONCH
PRD-225513EE42,Olympus,TC-C3 Series Workstation Set,K10034675,Endoscopy platform,Platform accessory,console_capital,Console or capital equipment,endoscopy_workstation,Endoscopy workstation or cart,moderate,false,name_rule,ENDOSCOPY_CART,
PRD-2274D463B7,Medtronic,Arcpoint Pulmonary Needle 21G,ILS-2100-FN,Peripheral bronchoscopy,Navigation-compatible aspiration needle,needle,Needle,peripheral_tbna_needle,Peripheral TBNA needle,high,false,pair_rule,NAV_TBNA_NEEDLE,
PRD-24AE19F5D2,Richard Wolf,"Thoracoscopy Scissors, Curved",8243.404,Medical thoracoscopy,Thoracoscopy instrument,forceps_instrument,Forceps and hand instruments,thoracoscopy_hand_instrument,Thoracoscopy hand instrument,high,false,pair_rule,THORACOSCOPY_SCISSORS,MED_THORACOSCOPY
PRD-251B275384,Boston Scientific,Cellebrity Single-Use Cytology Brush,M00516151,Sampling,Cytology brush,cytology_brush,Cytology brush,pulmonary_cytology_brush,Pulmonary cytology brush,high,false,pair_rule,CYTOLOGY_BRUSH,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT
PRD-25415AA480,Olympus,PeriView FLEX Needle,NA-403D-2021,Peripheral bronchoscopy,Peripheral TBNA needle,needle,Needle,peripheral_tbna_needle,Peripheral TBNA needle,high,false,pair_rule,NAV_TBNA_NEEDLE,
PRD-25D4F080A3,Richard Wolf,Blue Sealing Cap,8205.13,Rigid bronchoscopy,Rigid bronchoscope accessory,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-2616E505ED,Richard Wolf,Cleaning Brush,7980002,Endoscopy platform,Endoscope cleaning accessory,reprocessing,Reprocessing and cleaning equipment,cleaning_brush,Cleaning brush,high,false,pair_rule,ENDOSCOPE_CLEANING_BRUSH,FLEX_DIAGNOSTIC|THERAPEUTIC_BRONCH
PRD-27BF9F087E,Boston Scientific,Radial Jaw 4 Single-Use Pulmonary Biopsy Forceps,M00515192,Sampling,Biopsy forceps,forceps_instrument,Forceps and hand instruments,flexible_biopsy_forceps,Flexible biopsy or grasping forceps,high,false,pair_rule,BIOPSY_FORCEPS_FLEX,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT|THERAPEUTIC_BRONCH
PRD-2A9D06CF51,Verathon,GlideScope Video Monitor,GlideScope Video Monitor,Endoscopy platform,Video display/processor,console_capital,Console or capital equipment,video_processor,Video processor,high,false,pair_rule,VIDEO_PROCESSOR,EBUS_TBNA|EBV|FLEX_DIAGNOSTIC|ICU_BRONCH|MED_THORACOSCOPY|PERC_TRACH|RIGID_BRONCH|TB_RULEOUT|THERAPEUTIC_BRONCH|WLL
PRD-2ACB51E58C,Richard Wolf,PANOVIEW PLUS Telescope,8934.4424,Medical thoracoscopy,Thoracoscopy telescope,endoscopic_telescope,Endoscopic telescope,thoracoscopy_telescope,Thoracoscopy telescope,high,false,pair_rule,THORACOSCOPE_RIGID,MED_THORACOSCOPY
PRD-2BC12F8AEF,Karl Storz,Deflecting Device,10357,Rigid bronchoscopy,Steerable rigid bronchoscopy instrument,accessory,Accessory or ancillary item,rigid_bronchoscopy_accessory,Rigid bronchoscopy accessory,moderate,false,name_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-2BD5C6261D,Richard Wolf,"Lung Grasping Forceps, Angled",8242.611,Medical thoracoscopy,Thoracoscopy instrument,forceps_instrument,Forceps and hand instruments,thoracoscopy_hand_instrument,Thoracoscopy hand instrument,high,false,pair_rule,THORACOSCOPY_BIOPSY_FORCEPS,MED_THORACOSCOPY
PRD-2C2F29762E,Olympus,OFP-2 Irrigation Tubing,MAJ-1651,Endoscopy platform,Platform accessory,accessory,Accessory or ancillary item,platform_accessory,Platform accessory,moderate,false,pair_rule,ENDOSCOPIC_IRRIGATION_PUMP,
PRD-2C4537F4D4,Olympus,Peripheral Biopsy Forceps,FB-433D,Peripheral bronchoscopy,Biopsy forceps,forceps_instrument,Forceps and hand instruments,flexible_biopsy_forceps,Flexible biopsy or grasping forceps,high,false,pair_rule,BIOPSY_FORCEPS_FLEX,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT|THERAPEUTIC_BRONCH
PRD-2DBF0805A2,Richard Wolf,Endoscope-Side Light Cable Adapter,8095.00,Rigid bronchoscopy,Rigid bronchoscope accessory,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-2E043ED827,Olympus,Radial Ultrasound Miniature Probe,UM-S20-20R,Peripheral bronchoscopy,Radial EBUS probe,ultrasound_device,Ultrasound device,radial_ebus_probe,Radial EBUS probe,high,false,pair_rule,RADIAL_EBUS_PROBE,FLEX_DIAGNOSTIC
PRD-2EB4F34219,Richard Wolf,Telescope Adapter,8215.714,Rigid bronchoscopy,Rigid bronchoscope telescope adapter,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-2EB7F5EEC1,Richard Wolf,TEXAS Tracheoscope Tube ID 17 mm,825211430,Rigid bronchoscopy,Rigid bronchoscope/tracheoscope tube,bronchoscope,Bronchoscope,rigid_tracheoscope,Rigid tracheoscope,high,false,name_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-2F1A67DE53,Karl Storz,Angled Aspiration Biopsy Needle 1.6 mm x 47 cm,10438,Rigid bronchoscopy,Bronchoscopy aspiration/irrigation accessory,needle,Needle,aspiration_biopsy_needle,Aspiration biopsy needle,high,false,name_rule,RIGID_BRONCH_ASPIRATION_BIOPSY_NEEDLE,
PRD-2F3F39DBA3,Boston Scientific,Cellebrity Single-Use Cytology Brush,M00516001,Sampling,Cytology brush,cytology_brush,Cytology brush,pulmonary_cytology_brush,Pulmonary cytology brush,high,false,pair_rule,CYTOLOGY_BRUSH,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT
PRD-2FAFEA973E,Verathon,GlideScope Core 15,GlideScope Core 15,Endoscopy platform,Video display/processor,console_capital,Console or capital equipment,video_processor,Video processor,high,false,pair_rule,VIDEO_PROCESSOR,EBUS_TBNA|EBV|FLEX_DIAGNOSTIC|ICU_BRONCH|MED_THORACOSCOPY|PERC_TRACH|RIGID_BRONCH|TB_RULEOUT|THERAPEUTIC_BRONCH|WLL
PRD-2FBD344316,Richard Wolf,PANOVIEW Telescope,8934.432,Medical thoracoscopy,Thoracoscopy telescope,endoscopic_telescope,Endoscopic telescope,thoracoscopy_telescope,Thoracoscopy telescope,high,false,pair_rule,THORACOSCOPE_RIGID,MED_THORACOSCOPY
PRD-302A6FF548,Olympus,Spiration Airway Sizing Kit – HUD,REF-HUS-VSK,Endobronchial valve,Historical HUD sizing kit,sizing_measuring,Sizing or measuring device,valve_sizing_kit,Valve sizing kit,high,false,pair_rule,EBV_SIZING_KIT,EBV
PRD-3097FD9A2E,ERBE,"Gas Hose for ERBECRYO / ERBECRYO 2, 1 m",20410-004,Therapeutic bronchoscopy,Gas hose,cryotherapy,Cryotherapy device,cryotherapy_accessory,Cryotherapy system accessory,high,false,pair_rule,CRYO_SYSTEM_ACCESSORY,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-31373D9CE6,Medtronic,superDimension Pre-Marked Biopsy Forceps,SDBF1000,Peripheral bronchoscopy,Navigation-compatible biopsy device,forceps_instrument,Forceps and hand instruments,flexible_biopsy_forceps,Flexible biopsy or grasping forceps,moderate,false,pair_rule,BIOPSY_FORCEPS_FLEX,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT|THERAPEUTIC_BRONCH
PRD-33120D5BE2,Karl Storz,Full Lumen Operating Bronchoscope for Stent Application,10318GL,Rigid bronchoscopy,Full-lumen rigid bronchoscope/tracheoscope,bronchoscope,Bronchoscope,rigid_bronchoscope,Rigid bronchoscope,high,false,pair_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-345BB869C9,Medtronic,superDimension Aspirating Needle 21G,AK00101-01,Peripheral bronchoscopy,Navigation-compatible aspiration needle,needle,Needle,peripheral_tbna_needle,Peripheral TBNA needle,high,false,pair_rule,NAV_TBNA_NEEDLE,
PRD-34BAA70074,Olympus,Probe Driving Unit,MAJ-1720,Peripheral bronchoscopy,Radial EBUS drive unit,ultrasound_device,Ultrasound device,ultrasound_probe_drive_unit,Ultrasound probe drive unit,high,false,pair_rule,RADIAL_EBUS_DRIVE_UNIT,FLEX_DIAGNOSTIC
PRD-36F32A458B,Richard Wolf,Telescope Adapter,8215.713,Rigid bronchoscopy,Rigid bronchoscope telescope adapter,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-39777E7C38,Medtronic,superDimension Pre-Marked Aspirating Needle 19G,SDAN2000,Peripheral bronchoscopy,Navigation-compatible aspiration needle,needle,Needle,peripheral_tbna_needle,Peripheral TBNA needle,high,false,pair_rule,NAV_TBNA_NEEDLE,
PRD-3AAC1114C7,Karl Storz,Rubber Telescope Guide,10314BN,Rigid bronchoscopy,Rigid bronchoscope accessory,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-3C756110F0,Richard Wolf,TEXAS Tracheoscope Tube ID 15 mm,825211230,Rigid bronchoscopy,Rigid bronchoscope/tracheoscope tube,bronchoscope,Bronchoscope,rigid_tracheoscope,Rigid tracheoscope,high,false,name_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-3CF45A4BFF,Karl Storz,Adjustable Magnifier,10338TRA,Rigid bronchoscopy,Rigid bronchoscope accessory,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,moderate,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-3D26E84017,Olympus,"Mini Biopsy Forceps, Oval Rat-Tooth",FB-456D,Sampling,Pulmonary biopsy forceps,forceps_instrument,Forceps and hand instruments,flexible_biopsy_forceps,Flexible biopsy or grasping forceps,high,false,pair_rule,BIOPSY_FORCEPS_FLEX,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT|THERAPEUTIC_BRONCH
