product_id,manufacturer,product_name,catalog_number,source_primary_category,source_subcategory,device_class_code,device_class_label_en,device_subtype_code,device_subtype_label_en,taxonomy_confidence,needs_review,classification_basis,role_codes,procedure_codes
PRD-2EB7F5EEC1,Richard Wolf,TEXAS Tracheoscope Tube ID 17 mm,825211430,Rigid bronchoscopy,Rigid bronchoscope/tracheoscope tube,bronchoscope,Bronchoscope,rigid_tracheoscope,Rigid tracheoscope,high,false,name_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-2EBBDD96EC,Olympus,"ViziShot 2 EBUS-TBNA Needle, No Syringes",NA-U401SX-4022-C,Sampling,EBUS needle,needle,Needle,ebus_tbna_needle,EBUS-TBNA aspiration needle,high,false,pair_rule,EBUS_NEEDLE_FNA,EBUS_TBNA
PRD-2EE09F18D7,Merit Medical,AERO DV Direct Visualization Tracheobronchial Stent,90129-303,Airway stent,Covered SEMS,airway_stent,Airway stent,sems_fully_covered,Fully covered self-expanding metallic stent,high,false,pair_rule,AIRWAY_STENT_SEMS_COVERED,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-2F1A67DE53,Karl Storz,Angled Aspiration Biopsy Needle 1.6 mm x 47 cm,10438,Rigid bronchoscopy,Bronchoscopy aspiration/irrigation accessory,needle,Needle,aspiration_biopsy_needle,Aspiration biopsy needle,high,false,name_rule,RIGID_BRONCH_ASPIRATION_BIOPSY_NEEDLE,
PRD-2F1DF55F3C,Atrium Medical (Getinge),Atrium Express Mini 500 Mobile Dry Seal Chest Drain,16400,Pleural procedures,Chest drainage unit,pleural_drainage,Pleural drainage device,chest_drainage_unit,Chest drainage unit,high,false,pair_rule,GENERIC_DRAINAGE_UNIT,CHEST_TUBE|EBV|MED_THORACOSCOPY
PRD-2F3F39DBA3,Boston Scientific,Cellebrity Single-Use Cytology Brush,M00516001,Sampling,Cytology brush,cytology_brush,Cytology brush,pulmonary_cytology_brush,Pulmonary cytology brush,high,false,pair_rule,CYTOLOGY_BRUSH,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT
PRD-2F7137B1CB,Karl Storz,"Broncho-Fiberscope for Adults, 5 mm x 54 cm",11001BN,Flexible bronchoscopy,Reusable broncho-fiberscope,bronchoscope,Bronchoscope,bronchofiberscope,Bronchofiberscope,high,false,pair_rule,FLEX_SCOPE_DIAGNOSTIC,
PRD-2F7DDD739E,Boston Scientific,Pulmonary Compliance BronchKit Standard,CBK-881-20,Reprocessing,Bronchoscope pre-cleaning/transport kit,reprocessing,Reprocessing and cleaning equipment,precleaning_kit,Pre-cleaning / transport kit,high,false,pair_rule,BRONCH_REPROCESSING_KIT,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT
PRD-2FA3F3A0DD,CLR Medical,CLR Port,S012-01-100,Pleural procedures,Pleural drainage accessory,pleural_drainage,Pleural drainage device,pleural_drainage_accessory,Pleural drainage accessory,high,false,pair_rule,PLEURAL_DRAINAGE_ACCESSORY,
PRD-2FACCCFC02,Karl Storz,Universal Forceps,10372UL,Rigid bronchoscopy,Rigid bronchoscopy forceps/scissors,forceps_instrument,Forceps and hand instruments,rigid_forceps,Rigid bronchoscopy forceps or scissors,high,false,pair_rule,RIGID_FORCEPS,RIGID_BRONCH
PRD-2FAFEA973E,Verathon,GlideScope Core 15,GlideScope Core 15,Endoscopy platform,Video display/processor,console_capital,Console or capital equipment,video_processor,Video processor,high,false,pair_rule,VIDEO_PROCESSOR,EBUS_TBNA|EBV|FLEX_DIAGNOSTIC|ICU_BRONCH|MED_THORACOSCOPY|PERC_TRACH|RIGID_BRONCH|TB_RULEOUT|THERAPEUTIC_BRONCH|WLL
PRD-2FBA3476D5,Karl Storz,"Flexible Suction Catheter, 5 Fr, without Adaptor",11008E,Flexible bronchoscopy,Flexible suction catheter,suction_irrigation,Suction or irrigation device,flexible_suction_catheter,Flexible suction catheter,high,false,pair_rule,,
PRD-2FBD344316,Richard Wolf,PANOVIEW Telescope,8934.432,Medical thoracoscopy,Thoracoscopy telescope,endoscopic_telescope,Endoscopic telescope,thoracoscopy_telescope,Thoracoscopy telescope,high,false,pair_rule,THORACOSCOPE_RIGID,MED_THORACOSCOPY
PRD-2FD558D7CD,ICU Medical,"Bivona Fome-Cuf Pediatric Tracheostomy Tubes (""V"" Neck Flange) 5.5",85P055,Airway management,Cuffed tracheostomy tube,tracheostomy_tube,Tracheostomy tube,cuffed_tracheostomy_tube,Cuffed tracheostomy tube,high,false,pair_rule,TRACH_TUBE_CUFFED,
PRD-2FFEEB98B2,Olympus,BF-UC190F Ultrasound Bronchofibervideoscope,BF-UC190F,EBUS platform,Linear EBUS scope,bronchoscope,Bronchoscope,ebus_bronchoscope,EBUS bronchoscope,high,false,pair_rule,EBUS_SCOPE,EBUS_TBNA
PRD-302A6FF548,Olympus,Spiration Airway Sizing Kit – HUD,REF-HUS-VSK,Endobronchial valve,Historical HUD sizing kit,sizing_measuring,Sizing or measuring device,valve_sizing_kit,Valve sizing kit,high,false,pair_rule,EBV_SIZING_KIT,EBV
PRD-304BD7E5FC,Merit Medical,One-Step Centesis Catheter — OSC-8F-12PS,OSC-8F-12PS,Pleural procedures,Thoracentesis catheter,pleural_drainage,Pleural drainage device,thoracentesis_set,Thoracentesis catheter or set,high,false,pair_rule,THORACENTESIS_KIT,
PRD-3065186BDC,ERBE,ERBE APC 3 Argon Plasma Coagulation Unit,10135-000,Energy platform,Argon plasma coagulation unit,electrosurgical,Electrosurgical or APC device,apc_unit,Argon plasma coagulation unit,high,false,pair_rule,ENERGY_PLATFORM,
PRD-3075D02CC0,Merit Medical,One-Step Valved Centesis Catheter — OSC-5F-12PT,OSC-5F-12PT,Pleural procedures,Thoracentesis catheter,pleural_drainage,Pleural drainage device,thoracentesis_set,Thoracentesis catheter or set,high,false,pair_rule,THORACENTESIS_KIT,
PRD-3097FD9A2E,ERBE,"Gas Hose for ERBECRYO / ERBECRYO 2, 1 m",20410-004,Therapeutic bronchoscopy,Gas hose,cryotherapy,Cryotherapy device,cryotherapy_accessory,Cryotherapy system accessory,high,false,pair_rule,CRYO_SYSTEM_ACCESSORY,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-30BD29FE91,Atrium Medical (Getinge),"Atrium Soft PVC Thoracic Catheter, 40 Fr Right angle",8140,Pleural procedures,Surgical thoracic catheter,pleural_drainage,Pleural drainage device,thoracic_catheter,Chest tube (thoracic catheter),high,false,pair_rule,CHEST_TUBE_LARGE_BORE|CHEST_TUBE_SURGICAL,
PRD-30FA38490D,Karl Storz,"Video Bronchoscope, NTSC",11900BN,Flexible bronchoscopy,Reusable video bronchoscope,bronchoscope,Bronchoscope,reusable_video_bronchoscope,Reusable video bronchoscope,high,false,pair_rule,FLEX_SCOPE_DIAGNOSTIC,
PRD-30FF74237D,Novatech,GSS TF Thin Tracheal Stent,01TF2070,Airway stent,Silicone TF stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
PRD-3119D76B4D,Atrium Medical (Getinge),Atrium Oasis Infant/Pediatric Dry Suction Water Seal Chest Drain,3612-100,Pleural procedures,Chest drainage unit,pleural_drainage,Pleural drainage device,chest_drainage_unit,Chest drainage unit,high,false,pair_rule,GENERIC_DRAINAGE_UNIT,
PRD-3123E8EF81,Karl Storz,Working-Channel Irrigation Tube,13991SS,Flexible bronchoscopy,Flexible bronchoscope irrigation accessory,suction_irrigation,Suction or irrigation device,suction_accessory,Suction accessory,moderate,false,pair_rule,,
PRD-312C14D983,Teleflex,Pleur-evac ADULT-PEDIATRIC WET DUAL COLLECTION,A-7002-08LF,Pleural procedures,Chest drainage unit,pleural_drainage,Pleural drainage device,chest_drainage_unit,Chest drainage unit,high,false,pair_rule,GENERIC_DRAINAGE_UNIT,
PRD-31373D9CE6,Medtronic,superDimension Pre-Marked Biopsy Forceps,SDBF1000,Peripheral bronchoscopy,Navigation-compatible biopsy device,forceps_instrument,Forceps and hand instruments,flexible_biopsy_forceps,Flexible biopsy or grasping forceps,moderate,false,pair_rule,BIOPSY_FORCEPS_FLEX,FLEX_DIAGNOSTIC|ICU_BRONCH|TB_RULEOUT|THERAPEUTIC_BRONCH
PRD-315023EFEF,ICU Medical,"Bivona Uncuffed Neonatal Tracheostomy Tubes (""V"" Neck Flange) 2.5",60N025,Airway management,Cuffless tracheostomy tube,tracheostomy_tube,Tracheostomy tube,cuffless_tracheostomy_tube,Cuffless tracheostomy tube,high,false,pair_rule,TRACH_TUBE_CUFFLESS,
PRD-315E7FA242,Ethicon,"BLAKE Silicone Drain — round 15 Fr, 3/16 in trocar",2229,Pleural procedures,Post-operative surgical drain,pleural_drainage,Pleural drainage device,thoracic_catheter,Chest tube (thoracic catheter),moderate,false,pair_rule,CHEST_TUBE_SURGICAL,
PRD-318DD7F80F,Cook Medical,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray with 8.5 mm Shiley Evac Tube,G57719,Percutaneous tracheostomy,Percutaneous tracheostomy tray,other_needs_review,Other / needs review,unclassified_device,Unclassified — needs review,needs_review,true,pair_rule,PERC_TRACH_KIT,
PRD-320FF77256,Cook Medical,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray with 7.5 mm Shiley Flexible Adult Tube,G57716,Percutaneous tracheostomy,Percutaneous tracheostomy tray,other_needs_review,Other / needs review,unclassified_device,Unclassified — needs review,needs_review,true,pair_rule,PERC_TRACH_KIT,
PRD-32203FFD61,Novatech,DUMON TF Silicone Airway Stent,04271FS,Airway stent,Silicone TF stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,RIGID_BRONCH
PRD-3236D0CEDC,Richard Wolf,Trocar Sleeve with Stopcock,8919.353,Medical thoracoscopy,Thoracoscopy trocar,trocar_access,Trocar or access cannula,thoracoscopy_trocar,Thoracoscopy trocar or cannula,high,false,pair_rule,THORACOSCOPY_TROCAR,MED_THORACOSCOPY
PRD-3296D18171,Boston Scientific,Ultraflex Partially Covered Tracheobronchial Stent System,M00576600,Airway stent,Partially covered SEMS,airway_stent,Airway stent,sems_partially_covered,Partially covered self-expanding metallic stent,high,false,pair_rule,AIRWAY_STENT_SEMS_COVERED,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-32BD35D821,Novatech,DUMON ST Hourglass Silicone Stent,09041S,Airway stent,Silicone hourglass stent,airway_stent,Airway stent,silicone_hourglass_stent,Silicone hourglass stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_HOURGLASS,RIGID_BRONCH
PRD-32BF963169,Novatech,GSS DST Hourglass Stent,01DST161416,Airway stent,Silicone hourglass stent,airway_stent,Airway stent,silicone_hourglass_stent,Silicone hourglass stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_HOURGLASS,
PRD-33120D5BE2,Karl Storz,Full Lumen Operating Bronchoscope for Stent Application,10318GL,Rigid bronchoscopy,Full-lumen rigid bronchoscope/tracheoscope,bronchoscope,Bronchoscope,rigid_bronchoscope,Rigid bronchoscope,high,false,pair_rule,RIGID_BRONCHOSCOPE_BARREL,RIGID_BRONCH
PRD-33370D3061,Merit Medical,One-Step Valved Centesis Catheter — OSC-8F-10T,OSC-8F-10T,Pleural procedures,Thoracentesis catheter,pleural_drainage,Pleural drainage device,thoracentesis_set,Thoracentesis catheter or set,high,false,pair_rule,THORACENTESIS_KIT,
PRD-3353BDD6CD,ERBE,"Bipolar Connecting Cable, 2-Pin 22 mm, Angled, 4.5 m",20196-063,Therapeutic bronchoscopy,Bipolar cable,electrosurgical,Electrosurgical or APC device,electrosurgical_cable,Electrosurgical connecting cable,high,false,pair_rule,ENERGY_CABLE_ADAPTER,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-3355DFC82B,Cook Medical,Fuhrman Pleural/Pneumopericardial Drainage Set — 8.5 Fr,G55715,Pleural procedures,Small-bore pleural drainage set,pleural_drainage,Pleural drainage device,small_bore_drainage_kit,Small-bore pleural drainage set,high,false,pair_rule,CHEST_TUBE_SMALL_BORE,
PRD-337D7942C1,ICU Medical,Portex BLUselect Uncuffed Tracheostomy Tube Kits with Disconnection Wedge 7.5,101/816/075,Airway management,Cuffless tracheostomy tube,tracheostomy_tube,Tracheostomy tube,cuffless_tracheostomy_tube,Cuffless tracheostomy tube,high,false,pair_rule,TRACH_TUBE_CUFFLESS,
PRD-33C62E2093,Karl Storz,Suction Tube,10380D,Endoscopy platform,Rigid suction catheter,suction_irrigation,Suction or irrigation device,rigid_suction_catheter,Rigid suction catheter or tube,high,false,pair_rule,RIGID_SUCTION_CATHETER,RIGID_BRONCH
PRD-3402724B0E,Boston Scientific,Ultraflex Partially Covered Tracheobronchial Stent System,M00576610,Airway stent,Partially covered SEMS,airway_stent,Airway stent,sems_partially_covered,Partially covered self-expanding metallic stent,high,false,pair_rule,AIRWAY_STENT_SEMS_COVERED,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-34234ED158,Olympus,Spiration Valve Cartridge,SVS-V5-00,Endobronchial valve,Valve implant,valve_occluder,"Airway valve, blocker, or occluder",endobronchial_valve,Endobronchial valve,high,false,pair_rule,EBV_VALVE,EBV
PRD-3426CE7B79,Merit Medical,TAPSA Thoracentesis and Paracentesis Set — TAPSA-8F-10T,TAPSA-8F-10T,Pleural procedures,Thoracentesis set,pleural_drainage,Pleural drainage device,thoracentesis_set,Thoracentesis catheter or set,high,false,pair_rule,THORACENTESIS_KIT,
PRD-345BB869C9,Medtronic,superDimension Aspirating Needle 21G,AK00101-01,Peripheral bronchoscopy,Navigation-compatible aspiration needle,needle,Needle,peripheral_tbna_needle,Peripheral TBNA needle,high,false,pair_rule,NAV_TBNA_NEEDLE,
PRD-3463CE8678,Novatech,GSS TD Tracheal Stent,01TD1630,Airway stent,Silicone TD stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
PRD-347CF3D4E6,Novatech,GSS TD Tracheal Stent,01TD1360,Airway stent,Silicone TD stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
PRD-34895D701B,Olympus,H-SteriScope Slim Single-Use Bronchoscope,BCV1-C2,Bronchoscopy platform,Single-use flexible bronchoscope,bronchoscope,Bronchoscope,single_use_video_bronchoscope,Single-use video bronchoscope,high,false,pair_rule,FLEX_SCOPE_DIAGNOSTIC|FLEX_SCOPE_SINGLE_USE,FLEX_DIAGNOSTIC|ICU_BRONCH|PERC_TRACH|TB_RULEOUT|WLL
PRD-3496BE691A,ICU Medical,Bivona TTS Adult Tracheostomy Tubes (Cuffed) 5,670150,Airway management,Cuffed tracheostomy tube,tracheostomy_tube,Tracheostomy tube,cuffed_tracheostomy_tube,Cuffed tracheostomy tube,high,false,pair_rule,TRACH_TUBE_CUFFED,
PRD-34BAA70074,Olympus,Probe Driving Unit,MAJ-1720,Peripheral bronchoscopy,Radial EBUS drive unit,ultrasound_device,Ultrasound device,ultrasound_probe_drive_unit,Ultrasound probe drive unit,high,false,pair_rule,RADIAL_EBUS_DRIVE_UNIT,FLEX_DIAGNOSTIC
PRD-34C95CA615,Teleflex,Pleur-evac INFANT DRY/WET,A-6020-08LF,Pleural procedures,Chest drainage unit,pleural_drainage,Pleural drainage device,chest_drainage_unit,Chest drainage unit,high,false,pair_rule,GENERIC_DRAINAGE_UNIT,
PRD-34DC6AE7FD,Olympus,BF-Q190 Video Bronchoscope,BF-Q190,Flexible bronchoscopy,Reusable video bronchoscope,bronchoscope,Bronchoscope,reusable_video_bronchoscope,Reusable video bronchoscope,high,false,pair_rule,FLEX_SCOPE_DIAGNOSTIC,
PRD-3501E07357,Merit Medical,TAPS Thoracentesis and Paracentesis Set — TAPS-6F-17PLT,TAPS-6F-17PLT,Pleural procedures,Thoracentesis set,pleural_drainage,Pleural drainage device,thoracentesis_set,Thoracentesis catheter or set,high,false,pair_rule,THORACENTESIS_KIT,
PRD-354ECD3DC4,Karl Storz,Forceps for Peanuts/Soft Foreign Bodies,10367K,Rigid bronchoscopy,Rigid bronchoscopy forceps/scissors,forceps_instrument,Forceps and hand instruments,rigid_forceps,Rigid bronchoscopy forceps or scissors,high,false,pair_rule,RIGID_FORCEPS,RIGID_BRONCH
PRD-35AFD5B538,Karl Storz,HOPKINS Straight Forward Thoracoscope 0 deg with Integrated Working Channel,26034AA,Medical thoracoscopy,Integrated-working-channel thoracoscope,endoscopic_telescope,Endoscopic telescope,thoracoscopy_telescope,Thoracoscopy telescope,high,false,pair_rule,THORACOSCOPE_RIGID,
PRD-35BAC12D9F,Butterfly Network,"Butterfly iQ3 Accessory Cable, Lightning, 2.50 m",900-20054-03,Ultrasound platform,Ultrasound probe cable,ultrasound_device,Ultrasound device,ultrasound_accessory,Ultrasound accessory,high,false,pair_rule,GENERIC_ULTRASOUND,CHEST_TUBE|IPC_PLACEMENT|MED_THORACOSCOPY|PERC_TRACH|THORACENTESIS
PRD-35D1C951DD,Novatech,DUMON TD Silicone Airway Stent,03221S,Airway stent,Silicone TD stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,RIGID_BRONCH
PRD-35EC8EE328,Boston Scientific,Alliance II Inflation Handle,M00550620,Airway dilation,Inflation device,balloon_dilation,Balloon dilator or inflation device,balloon_inflation_device,Balloon inflation device,high,false,pair_rule,INFLATION_DEVICE,THERAPEUTIC_BRONCH
PRD-362650CAB3,Ambu,Ambu aScope 5 Broncho 4.2/2.2,620001000US,Bronchoscopy platform,Single-use flexible bronchoscope,bronchoscope,Bronchoscope,single_use_video_bronchoscope,Single-use video bronchoscope,high,false,pair_rule,FLEX_SCOPE_DIAGNOSTIC|FLEX_SCOPE_SINGLE_USE,FLEX_DIAGNOSTIC|ICU_BRONCH|PERC_TRACH|TB_RULEOUT|WLL
PRD-364F11177A,Novatech,GSS TF Thin Tracheal Stent,01TF20100,Airway stent,Silicone TF stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
PRD-365451442E,Olympus,"ViziShot EBUS-TBNA Needle, No Syringes",NA-201SX-4022-C,Sampling,EBUS needle,needle,Needle,ebus_tbna_needle,EBUS-TBNA aspiration needle,high,false,pair_rule,EBUS_NEEDLE_FNA,EBUS_TBNA
PRD-366B39FF6B,Novatech,GSS BD Bronchial Stent,01BD1240,Airway stent,Silicone BD stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
PRD-36918C9B9A,Merit Medical,One-Step Valved Centesis Catheter — OSC-8F-15LT,OSC-8F-15LT,Pleural procedures,Thoracentesis catheter,pleural_drainage,Pleural drainage device,thoracentesis_set,Thoracentesis catheter or set,high,false,pair_rule,THORACENTESIS_KIT,
PRD-369E8F396B,Micro-Tech Endoscopy,Micro-Tech Fully covered Straight Tracheal Stent,ST02-334-14.040,Airway stent,Straight self-expanding metallic airway stent,airway_stent,Airway stent,sems_fully_covered,Fully covered self-expanding metallic stent,high,false,name_rule,AIRWAY_STENT_SEMS_COVERED,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-36CD5DBC39,Merit Medical,Elation Pulmonary Balloon Dilator,P18L55,Airway dilation,Pulmonary balloon dilator,balloon_dilation,Balloon dilator or inflation device,airway_balloon_dilator,Airway balloon dilation catheter,high,false,pair_rule,AIRWAY_BALLOON_DILATOR,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-36F32A458B,Richard Wolf,Telescope Adapter,8215.713,Rigid bronchoscopy,Rigid bronchoscope telescope adapter,accessory,Accessory or ancillary item,rigid_scope_component,Rigid bronchoscope component,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,RIGID_BRONCH
PRD-36FE8EF239,Karl Storz,"DOESEL-HUZLY Bronchoscope, Size 4.5, 30 cm",10339BB,Rigid bronchoscopy,Pediatric rigid bronchoscope,bronchoscope,Bronchoscope,rigid_bronchoscope,Rigid bronchoscope,high,false,pair_rule,RIGID_BRONCHOSCOPE_BARREL,
PRD-377440703A,Karl Storz,Flexible Trocar with Blunt Tip and Valve,30120NOL,Medical thoracoscopy,Thoracoscopy trocar,trocar_access,Trocar or access cannula,thoracoscopy_trocar,Thoracoscopy trocar or cannula,high,false,pair_rule,THORACOSCOPY_TROCAR,MED_THORACOSCOPY
PRD-37749355A5,Novatech,GSS TF Thin Tracheal Stent,01TF1690,Airway stent,Silicone TF stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
PRD-378597DD7A,Medtronic,"Tricut 4.0 mm Angle-Tip Subglottic Blade, 27 cm",1884031HRE,Rigid bronchoscopy,Rigid bronchoscopic shaver instrument,powered_shaver,Powered shaver or debrider,shaver_instrument,Shaver resector instrument,high,false,pair_rule,RIGID_BRONCH_SHAVER,
PRD-38079F20BD,Medtronic,Shiley Flexible Adult Cuffless Tracheostomy Tube with Reusable Inner Cannula — 5UN70R,5UN70R,Tracheostomy,Cuffless tracheostomy tube,tracheostomy_tube,Tracheostomy tube,cuffless_tracheostomy_tube,Cuffless tracheostomy tube,high,false,pair_rule,TRACH_TUBE_CUFFLESS,
PRD-386D5501C9,EFER,"Silicone cap, 12 mm, without hole, blue coded",BS2101-3,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,accessory,Accessory or ancillary item,rigid_bronchoscopy_accessory,Rigid bronchoscopy accessory,high,false,pair_rule,RIGID_BRONCHOSCOPE_ACCESSORY,
PRD-388B36D2E2,Richard Wolf,TipControl Articulated Biopsy Forceps,823400001,Rigid bronchoscopy,Articulated rigid bronchoscopic instrument,forceps_instrument,Forceps and hand instruments,articulated_rigid_instrument,Articulated rigid instrument,high,false,pair_rule,RIGID_FORCEPS,RIGID_BRONCH
PRD-38DED67ECF,Teleflex,Pleur-evac PE ATS BAG,A-1500-08LF,Pleural procedures,Chest drainage accessory,pleural_drainage,Pleural drainage device,pleural_drainage_accessory,Pleural drainage accessory,high,false,pair_rule,PLEURAL_DRAINAGE_ACCESSORY,
PRD-38E67F1EF6,Teleflex,Holinger Bronchoscope 7X40,522585,Rigid bronchoscopy,Rigid bronchoscope tube,bronchoscope,Bronchoscope,rigid_bronchoscope,Rigid bronchoscope,high,false,pair_rule,RIGID_BRONCHOSCOPE_BARREL,
PRD-38F9E96675,Karl Storz,Alligator Forceps,10371H,Rigid bronchoscopy,Rigid bronchoscopy forceps/scissors,forceps_instrument,Forceps and hand instruments,rigid_forceps,Rigid bronchoscopy forceps or scissors,high,false,pair_rule,RIGID_FORCEPS,RIGID_BRONCH
PRD-39295A9759,Cook Medical,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals,G57708,Percutaneous tracheostomy,Percutaneous tracheostomy tray,other_needs_review,Other / needs review,unclassified_device,Unclassified — needs review,needs_review,true,pair_rule,PERC_TRACH_KIT,
PRD-394135E376,Novatech,DUMON TF Silicone Airway Stent,03301FS,Airway stent,Silicone TF stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,RIGID_BRONCH
PRD-39573A2536,Novatech,GSS TF Thin Tracheal Stent,01TF1430,Airway stent,Silicone TF stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
PRD-39777E7C38,Medtronic,superDimension Pre-Marked Aspirating Needle 19G,SDAN2000,Peripheral bronchoscopy,Navigation-compatible aspiration needle,needle,Needle,peripheral_tbna_needle,Peripheral TBNA needle,high,false,pair_rule,NAV_TBNA_NEEDLE,
PRD-3986FCB7FE,Novatech,GSS TD Tracheal Stent,01TD1240,Airway stent,Silicone TD stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
PRD-399E04C9C8,ICU Medical,"Bivona TTS Neonatal Tracheostomy Tubes (Cuffed ""V"" Neck Flange) 4",67N040,Airway management,Cuffed tracheostomy tube,tracheostomy_tube,Tracheostomy tube,cuffed_tracheostomy_tube,Cuffed tracheostomy tube,high,false,pair_rule,TRACH_TUBE_CUFFED,
PRD-399E8E0192,Merit Medical,TAPS Thoracentesis and Paracentesis Set — TAPS-6F-7T,TAPS-6F-7T,Pleural procedures,Thoracentesis set,pleural_drainage,Pleural drainage device,thoracentesis_set,Thoracentesis catheter or set,high,false,pair_rule,THORACENTESIS_KIT,
PRD-39C1BDB306,"Shenzhen HugeMed Medical Technical Development Co., Ltd.",BR-M40 Single-Use Flexible Bronchoscope,BR-M40,Bronchoscopy platform,Single-use flexible bronchoscope,bronchoscope,Bronchoscope,single_use_video_bronchoscope,Single-use video bronchoscope,high,false,pair_rule,FLEX_SCOPE_SINGLE_USE,
PRD-39EB1A695C,Novatech,DUMON TF Silicone Airway Stent,03441FS,Airway stent,Silicone TF stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,RIGID_BRONCH
PRD-3A10924AF9,Cardinal Health,Argyle Trocar Catheter — 20 Fr × 10 in,888561043K,Pleural procedures,Surgical chest tube,pleural_drainage,Pleural drainage device,thoracic_catheter,Chest tube (thoracic catheter),high,false,pair_rule,CHEST_TUBE_SURGICAL,
PRD-3A150854E1,Novatech,GSS BD Bronchial Stent,01BD1270,Airway stent,Silicone BD stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
PRD-3A183102CF,ERBE,FiAPC Probe 3000 A,20132-223,Therapeutic bronchoscopy,Flexible APC probe,electrosurgical,Electrosurgical or APC device,flexible_apc_probe,Flexible APC probe,high,false,pair_rule,APC_PROBE_FLEX,THERAPEUTIC_BRONCH
PRD-3A1A155D08,Karl Storz,"Adaptor for Leakage Test, Belimed Washer-Disinfectors",11301BM,Reprocessing,Washer-disinfector leakage-test adapter,reprocessing,Reprocessing and cleaning equipment,cleaning_adapter,Cleaning adapter,high,false,pair_rule,,
PRD-3A4F408F18,Richard Wolf,Optical Universal Forceps,82530.0405,Rigid bronchoscopy,Optical rigid bronchoscopy forceps,forceps_instrument,Forceps and hand instruments,optical_rigid_forceps,Optical rigid forceps,high,false,pair_rule,RIGID_FORCEPS,RIGID_BRONCH
PRD-3A6898898E,Micro-Tech Endoscopy,Micro-Tech Partially covered Straight Tracheal Stent,ST02-332-16.040,Airway stent,Straight self-expanding metallic airway stent,airway_stent,Airway stent,sems_partially_covered,Partially covered self-expanding metallic stent,high,false,name_rule,AIRWAY_STENT_SEMS_COVERED,RIGID_BRONCH|THERAPEUTIC_BRONCH
PRD-3A7C0C418C,Merit Medical,Aspira Pleural Drainage System with 4 Bottle Kits and 20 Vouchers,4992524,Pleural procedures,IPC insertion kit,pleural_drainage,Pleural drainage device,ipc_insertion_kit,Indwelling pleural catheter insertion kit,high,false,pair_rule,IPC_INSERTION_KIT,IPC_PLACEMENT|MED_THORACOSCOPY
PRD-3A88D5EB25,Novatech,GSS TD Tracheal Stent,01TD1450,Airway stent,Silicone TD stent,airway_stent,Airway stent,silicone_straight_stent,Silicone straight airway stent,high,false,pair_rule,AIRWAY_STENT_SILICONE_STRAIGHT,
