product_id,manufacturer,product_name,catalog_number,model_number,research_state,confidence,identity_match_method,udi_assessment,listing_assessment,authorization_finding,manufacturer_finding,conflict_flags,safety_search_status,safety_action_state,safety_action_scope,safety_action_references,visibility_review_eligibility,rationale,unresolved_questions,proposed_human_review_disposition,source_urls,canonical_change_applied
PRD-1E9BA85FC4,Olympus,TC-C3 Series Workstation Set,K10030136,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://content.medical.olympusamerica.com/products/accessory-solutions|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22K10030136%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22K10030136%22&limit=100,false
PRD-1EEDD71C53,Karl Storz,Instrument Guide for Suction Catheter,10318S,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551225042%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210318S%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210318S%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210318+S%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551225042%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551225042%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210318+S%22&limit=100,false
PRD-1F48992C6C,Cardinal Health,"Argyle PVC Thoracic Catheter – Straight, 20 Fr × 20 in",8888570523,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_ended,search_incomplete,premarket_exempt,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2210884521050839%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228888570523%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228888570523%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228888570523%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228888570523%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22JOL%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2220884521050836%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210884521050839%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200884521149437%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228888570523%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200884521060831%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2220884521050836%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210884521050839%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228888570523%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200884521149437%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200884521060831%22&limit=100,false
PRD-1F54DB1DE4,Richard Wolf,"Flexible 1-Channel Sensor Bronchoscope ""Slim""",7235011,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%227235011%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%227235011%22&limit=100,false
PRD-1F69D6AD05,Karl Storz,"Trocar Only, No Valve",40120A,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551159125%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2240120A%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2240120A%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22GCJ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22GCJ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2240120+A%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551159125%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551159125%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2240120+A%22&limit=100,false
PRD-207F57235E,ERBE,"Pressure Reducer with Sensor for APC 2/APC 3, DIN 477 No. 10",20134-001,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220134-001%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220134-001%22&limit=100,false
PRD-20CB4910F8,TRACOE,TRACOE experc Packaged Set with Tube,888-322,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22888-322%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22888-322%22&limit=100,false
PRD-2103064DB9,Olympus,TC-C3 Series Workstation Set,K10030126,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://content.medical.olympusamerica.com/products/accessory-solutions|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22K10030126%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22K10030126%22&limit=100,false
PRD-2110EC2BCF,Karl Storz,GRONINGEN Optical Intubation Tracheoscope,10337T,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210337+T%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210337+T%22&limit=100,false
PRD-212BC58910,Karl Storz,"Foreign Body Basket, 35 cm",10386B,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210386B%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210386B%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551048177%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210386+B%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551048177%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551048177%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210386+B%22&limit=100,false
PRD-225513EE42,Olympus,TC-C3 Series Workstation Set,K10034675,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://content.medical.olympusamerica.com/products/accessory-solutions|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22K10034675%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22K10034675%22&limit=100,false
PRD-2274F20402,Karl Storz,Optical Large Blunt Serrated Foreign Body Forceps,10350MS,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210350+MS%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210350+MS%22&limit=100,false
PRD-23E2441568,Pinnacle Biologics,"OPTIGUIDE Fiber Optic Diffuser, 1.0 cm",,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,not_searched,unknown,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,,false
PRD-247C9B978C,Karl Storz,"Flexible Trocar with Blunt Tip, No Valve",40120NAL,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2240120+NAL%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2240120+NAL%22&limit=100,false
PRD-24DF8E0987,ERBE,"Monopolar Connecting Cable, Martin Standard, 4 m, for Pencil/Hook",20192-099,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220192-099%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220192-099%22&limit=100,false
PRD-25D4F080A3,Richard Wolf,Blue Sealing Cap,8205.13,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228205.13%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228205.13%22&limit=100,false
PRD-2616E505ED,Richard Wolf,Cleaning Brush,7980002,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,premarket_exempt,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207065389%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%227980002%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%227980002%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22MNL%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22MNL%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207065389%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%227980002%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207065396%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%227980002%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207065389%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207065396%22&limit=100,false
PRD-2644946D4C,Micro-Tech Endoscopy,Micro-Tech Fully covered Straight Tracheal Stent,ST02-334-14.050,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.micro-tech-medical.com/products/Tracheal-Bronchial-Stents.html|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22ST02-334-14.050%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22ST02-334-14.050%22&limit=100,false
PRD-272F711392,Pinnacle Biologics,"OPTIGUIDE Fiber Optic Diffuser, 5.0 cm",,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,not_searched,unknown,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,,false
PRD-27460DB568,ERBE,"Monopolar Adapter, Bovie Jack to 2-7 mm Instrument Connector",20183-067,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220183-067%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220183-067%22&limit=100,false
PRD-27506A7423,Boston Scientific,EXALT Model B Large,M00542751,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22M00542751%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22M00542751%22&limit=100,false
PRD-27BD1F9DB6,ERBE,"Monopolar Connecting Cable, VIO/ICC/ACC, Standard, 5 m, for Pencil/Hook",20192-094,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220192-094%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220192-094%22&limit=100,false
PRD-27BE0EC96A,ERBE,"Return-Electrode Connecting Cable, International, 5 m, Silicone",20194-089,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220194-089%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220194-089%22&limit=100,false
PRD-28C10C5EE9,Karl Storz,Suction Catheter 5 Fr with Adapter,10468D,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210468+D%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210468+D%22&limit=100,false
PRD-293EEBCDF0,ERBE,"Pressure Reducer with Sensor for APC 2/APC 3, ISO 5145 No. 4",20134-007,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220134-007%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220134-007%22&limit=100,false
PRD-2B8AACAB67,Olympus,EVIS EUS Endoscopic Ultrasound Center EU-ME3,EU-ME3,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,current_exact_official_us_product,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_exact_official_us_product. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://medical.olympusamerica.com/procedure/peripheral-bronchoscopy-radial-ebus|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22EU-ME3%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22EU-ME3%22&limit=100,false
PRD-2C5302C206,Body Vision Medical,LungVision System,,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,not_searched,unknown,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,,false
PRD-2CEB73CB15,Thoracent / M.I.Tech,Bonastent Tracheobronchial Stent,BTB-163009,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BTB-163009%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BTB-163009%22&limit=100,false
PRD-2D588804C5,Micro-Tech Endoscopy,Tracheobronchial Y-Stent,ST05-155.20.050,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22ST05-155.20.050%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22ST05-155.20.050%22&limit=100,false
PRD-2DACCAD2B4,Karl Storz,Optical Spoon Biopsy Forceps,10352L,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210352L%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210352L%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551046814%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551046814%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210352+L%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551046814%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210352+L%22&limit=100,false
PRD-2E3D684EEA,ForTec Medical,EVOLVE 180 Diode Laser (mobile service),,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,not_searched,unknown,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,,false
PRD-2FACCCFC02,Karl Storz,Universal Forceps,10372UL,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210372UL%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210372UL%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551047538%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551047538%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210372+UL%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551047538%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210372+UL%22&limit=100,false
PRD-2FD8B78EEA,Laserscope,KTP/YAG Laser System (mobile service),,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,not_searched,unknown,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,,false
