product_id,manufacturer,product_name,catalog_number,model_number,research_state,confidence,identity_match_method,udi_assessment,listing_assessment,authorization_finding,manufacturer_finding,conflict_flags,safety_search_status,safety_action_state,safety_action_scope,safety_action_references,visibility_review_eligibility,rationale,unresolved_questions,proposed_human_review_disposition,source_urls,canonical_change_applied
PRD-0BCFAC0926,Richard Wolf,Cotton Swab,8295.35,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_ended,no_result,premarket_exempt,current_non_us,identity|model|distribution,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228295.35%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207039717%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOX%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207039717%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228295.35%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228295.35%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207039717%22&limit=100,false
PRD-0C13E4001B,Richard Wolf,Grasping Forceps for Soft Foreign Bodies,8280.47,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,premarket_exempt,current_non_us,identity|model,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228280.47%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207039342%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22KAE%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207039342%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228280.47%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207039342%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228280.47%22&limit=100,false
PRD-0D6E4DB711,Olympus,ViziShot 2 FLEX EBUS FNA/FNB Needle,NA-U403SX-4019,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,not_searched,identity|manufacturer,searched,active_exact_product_action,product_wide,Z-2484-2025,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22NA-U403SX-4019%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200821925043060%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200821925043060%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22NA-U403SX-4019%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200821925043060%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22NA-U403SX-4019%22&limit=100,false
PRD-0E6A5953F1,Richard Wolf,Surgical Probe,8383.66,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,premarket_exempt,current_non_us,identity|model,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207009840%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228383.66%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22FGM%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22NWV%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22FGM%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22NWV%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207009840%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228383.66%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228383.66%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207009840%22&limit=100,false
PRD-0F30F277C1,Richard Wolf,Flexible Grasping Forceps,828.651,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,premarket_exempt,current_non_us,identity|model,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22828.651%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207009611%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22FCL%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22FCL%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207009611%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22828.651%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22828.651%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207009611%22&limit=100,false
PRD-12231F4168,Cook Medical,Wayne Pneumothorax Catheter Set – Trocar,G56532,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,current_exact_official_us_product,identity|manufacturer,searched,active_exact_product_action,lot_specific,Z-1791-2026,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: current_exact_official_us_product. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.cookmedical.com/products/cc_utpt_webds/|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002565326%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G56532%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002565326%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G56532%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G56532%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002565326%22&limit=100,false
PRD-123BAC018B,Richard Wolf,PANOVIEW PLUS Telescope,82514.431,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,current_non_us,identity|model,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207026441%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2282514.431%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22HET%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22HET%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207026441%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2282514.431%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207026441%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2282514.431%22&limit=100,false
PRD-14D0927E5A,Richard Wolf,"Optical Grasping Forceps, Curved Up",82530.0703,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_ended,no_result,premarket_exempt,current_non_us,identity|model|distribution,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207045893%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2282530.0703%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22BWH%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2282530.0703%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207045893%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207045893%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2282530.0703%22&limit=100,false
PRD-150ECDCD05,Olympus,SSU-2 Simple Suction Unit,SSU-2,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,family_only_current,identity|manufacturer,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://content.medical.olympusamerica.com/products/accessory-solutions|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22SSU-2%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2215019778005386%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22SSU-2%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2215019778005386%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2215019778005386%22&limit=100,false
PRD-1517AA42DA,Teleflex,Arrow-Clarke Thoracentesis Kit,AK-01000-J,,identity_unresolved,low,exact_manufacturer_catalog_number,conflicting_exact_configuration_statuses,exact_current_listing,exact_510k_clearance,no_result,identity|model|package_configuration|distribution,searched,historical_exact_product_action,lot_specific,Z-1298-2018,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: conflicting_exact_configuration_statuses. Manufacturer finding: no_result. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://teleflex.com/usa/en/product-areas/interventional/drainage/arrow-diagnostic-drainage-products/MC-006078_Interventional_DND_Product_Line_Brochure_Final.pdf|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22AK-01000-J%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2220801902097969%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22AK-01000-J%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22AK-01000-J%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22AK-01000-J%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22AK-01000-J%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22AK-01000-J%22&limit=100|https://api.fda.gov/device/510k.json?search=k_number%3A%22K870572%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22JOL%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=k_number%3A%22K870572%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200801902002693%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210801902145113%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200801902097965%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2220801902145110%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2230801902097966%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2220801902097969%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210801902209013%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2220801902002697%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2230801902002694%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210801902097962%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2220801902209010%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210801902002690%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22AK-01000-J%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2230801902097966%22&limit=100|https://api.fda.gov/device/recall.json?search=k_numbers%3A%22K870572%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22AK-01000-J%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2220801902209010%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2220801902145110%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2220801902002697%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2230801902002694%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2220801902097969%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210801902002690%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210801902145113%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210801902209013%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200801902002693%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200801902097965%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210801902097962%22&limit=100,false
PRD-16096E045B,Verathon,BFlex 2 Slim 3.8 Single-Use Bronchoscope,BFlex 2 Slim 3.8,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.verathon.com/single-use-bronchoscopes|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200879123008558%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BFLEX+2+SLIM+3.8%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200879123008558%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200879123008558%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BFLEX+2+SLIM+3.8%22&limit=100,false
