input_row_number,extracted_identifier,extracted_product_name,extracted_manufacturer,source_filename,matched_source_page,disposition,canonical_product_id,canonical_catalog_number,match_basis,evidence_strength,reason_code,owner_review_note
752,Not stated in source,FOX 980,A.R.C. Laser,deep-research-report-lasers.md,,relevant_but_insufficient_identity,,,relevant_but_insufficient_identity,moderate,relevant_but_insufficient_identity,"No exact orderable identifier is present in the input, and the supplied evidence is a research report or manufacturer-unresolved document rather than an exact authoritative SKU record."
753,Not stated in source,Beacon Advanced Energy CO2 Laser,Beacon,deep-research-report-lasers.md,,relevant_but_insufficient_identity,,,relevant_but_insufficient_identity,moderate,relevant_but_insufficient_identity,"No exact orderable identifier is present in the input, and the supplied evidence is a research report or manufacturer-unresolved document rather than an exact authoritative SKU record."
754,Not stated in source,LEONARDO DUAL 100/45,biolitec,deep-research-report-lasers.md,,source_evidence_conflicted,,,source_evidence_conflicted,low,source_evidence_conflicted,"The extracted combined 'LEONARDO DUAL 100/45' identity is not an exact SKU; prior governed review found the UDI-listed pair to be DUAL 45 and DUAL 200, while DUAL 100 lacks the required exact identity evidence."
756,Not stated in source,VELAS,GIGAA,deep-research-report-lasers.md,,relevant_but_insufficient_identity,,,relevant_but_insufficient_identity,moderate,relevant_but_insufficient_identity,"No exact orderable identifier is present in the input, and the supplied evidence is a research report or manufacturer-unresolved document rather than an exact authoritative SKU record."
757,Not stated in source,RevoLix,LISA Laser Products,deep-research-report-lasers.md,,relevant_but_insufficient_identity,,,relevant_but_insufficient_identity,moderate,relevant_but_insufficient_identity,"No exact orderable identifier is present in the input, and the supplied evidence is a research report or manufacturer-unresolved document rather than an exact authoritative SKU record."
759,Not stated in source,Cyber TM,Quanta System,deep-research-report-lasers.md,,relevant_but_insufficient_identity,,,relevant_but_insufficient_identity,moderate,relevant_but_insufficient_identity,"No exact orderable identifier is present in the input, and the supplied evidence is a research report or manufacturer-unresolved document rather than an exact authoritative SKU record."
762,Not stated in source,Thoracentesis and Paracentesis Set,Merit Medical Systems,download (3).html,,relevant_family_level_only,,,relevant_family_without_exact_orderable_identifier,moderate,relevant_family_without_exact_orderable_identifier,
763,Not stated in source,One-Step Centesis Catheter with Echo Enhanced Needle,Merit Medical Systems,download (4).html,,relevant_family_level_only,,,relevant_family_without_exact_orderable_identifier,moderate,relevant_family_without_exact_orderable_identifier,
779,EB-J10,EB-J10 Video Bronchoscope Series,PENTAX Medical,EB-J10 Bronchoscopes_ Advanced High-Definition imaging.pdf,"Official EB-J10 product-page capture, PDF indices 1-7; the source identifies only the EB-J10 Series",relevant_family_level_only,,,relevant_family_level_only,moderate,relevant_family_level_only,EB-J10 is a series/family label; no exact orderable scope configuration/model number is printed in the supplied capture.
1061,Not stated in source,Nd:YAG Laser System,Not stated in source,NdYAG_2026_EUR_260417.pdf,,relevant_but_insufficient_identity,,,relevant_but_insufficient_identity,moderate,relevant_but_insufficient_identity,"No exact orderable identifier is present in the input, and the supplied evidence is a research report or manufacturer-unresolved document rather than an exact authoritative SKU record."
1062,NR-001,Netis Retrieval Net,Thoracent / Micro-Tech Endoscopy,Netis Retrieval Net - Pulmonary - Thoracent.pdf,"PDF page index 3; printed p. 3/4, PRODUCT SPECIFICATIONS table",source_evidence_conflicted,PRD-F43B951B75,MED-194-NET,source_evidence_conflicted,low,source_evidence_conflicted,"NR-001 is not printed in the source. The official table prints MED-194-NET, already governed; adding NR-001 would duplicate it."
1063,NR-002,Netis Retrieval Net,Thoracent / Micro-Tech Endoscopy,Netis Retrieval Net - Pulmonary - Thoracent.pdf,"PDF page index 3; printed p. 3/4, PRODUCT SPECIFICATIONS table",source_evidence_conflicted,PRD-D532D5406F,MED-200-NET,source_evidence_conflicted,low,source_evidence_conflicted,"NR-002 is not printed in the source. The official table prints MED-200-NET, already governed; adding NR-002 would duplicate it."
1068,NOV-MR-PCA-3D,NOVATECH 3D Patient-Specific Airway Stent,Novatech,NOV-MR-PCA-SS3_NOVATECH_3D_EN.pdf,PDF p. 4 describes NOVATECH 3D customized stents; p. 12 prints NOV-MR-PCA-3D as the document code,relevant_family_level_only,,,relevant_family_level_only,moderate,relevant_family_level_only,"NOV-MR-PCA-3D is a brochure/document code, not an orderable product identifier. Do not invent a patient-specific stent SKU."
1070,DV25,STERITALC Medical Talc,Novatech,NOV-MR-PCA-STE_STERITALC_EN.pdf,PDF p. 9 particle-size graph; pp. 11-15 PF3/F2/F4 products and ordering table,source_evidence_conflicted,,,source_evidence_conflicted,low,source_evidence_conflicted,"Dv25/Dv50/Dv75 are particle-distribution statistics, not product identifiers; PF3 is a family label. Exact governed order numbers are 16903, 16913, 16863, and 16983."
1071,DV50,STERITALC Medical Talc,Novatech,NOV-MR-PCA-STE_STERITALC_EN.pdf,PDF p. 9 particle-size graph; pp. 11-15 PF3/F2/F4 products and ordering table,source_evidence_conflicted,,,source_evidence_conflicted,low,source_evidence_conflicted,"Dv25/Dv50/Dv75 are particle-distribution statistics, not product identifiers; PF3 is a family label. Exact governed order numbers are 16903, 16913, 16863, and 16983."
1072,DV75,STERITALC Medical Talc,Novatech,NOV-MR-PCA-STE_STERITALC_EN.pdf,PDF p. 9 particle-size graph; pp. 11-15 PF3/F2/F4 products and ordering table,source_evidence_conflicted,,,source_evidence_conflicted,low,source_evidence_conflicted,"Dv25/Dv50/Dv75 are particle-distribution statistics, not product identifiers; PF3 is a family label. Exact governed order numbers are 16903, 16913, 16863, and 16983."
1073,PF3,STERITALC Medical Talc,Novatech,NOV-MR-PCA-STE_STERITALC_EN.pdf,PDF p. 9 particle-size graph; pp. 11-15 PF3/F2/F4 products and ordering table,source_evidence_conflicted,,,source_evidence_conflicted,low,source_evidence_conflicted,"Dv25/Dv50/Dv75 are particle-distribution statistics, not product identifiers; PF3 is a family label. Exact governed order numbers are 16903, 16913, 16863, and 16983."
1245,8295.5,Cotton Swab,Richard Wolf,Richard Wolfe.pdf,p. 26,source_evidence_conflicted,PRD-3FE0E7E391,8295.50,source_evidence_conflicted,low,source_evidence_conflicted,CSV extraction dropped official decimal zero(s); source prints 8295.50. Input 8295.5 is especially ambiguous because the same source also lists 8295.35.
1400,Not stated in source,Empyema and Pleural Effusion Thoracoscopy Product Set,KARL STORZ,Search - Empyema and pleural effusion _ KARL STORZ Endoskope _ Cyprus.pdf,PDF 1-11 (family-level search capture),relevant_family_level_only,,,Named manufacturer product-set page; no exact catalog/model/reference identifier,moderate,family_or_product_set_without_identifier,
1401,Not stated in source,Flexible Bronchoscopy Product Set,KARL STORZ,Search - Flexible bronchoscopy _ KARL STORZ Endoskope _ United States.pdf,PDF 1-14 (family-level search capture),relevant_family_level_only,,,Named manufacturer product-set page; no exact catalog/model/reference identifier,moderate,family_or_product_set_without_identifier,
1402,Not stated in source,Medical Thoracoscopy Product Set,KARL STORZ,Search - Medical thoracoscopy _ KARL STORZ Endoskope _ United States.pdf,PDF 1-8 (family-level search capture),relevant_family_level_only,,,Named manufacturer product-set page; no exact catalog/model/reference identifier,moderate,family_or_product_set_without_identifier,
1404,Not stated in source,Rigid Bronchoscopy Product Set,KARL STORZ,Search - Rigid bronchoscopy _ KARL STORZ Endoskope _ United States.pdf,PDF 1-138 (family-level search capture),relevant_family_level_only,,,Named manufacturer product-set page; no exact catalog/model/reference identifier,moderate,family_or_product_set_without_identifier,
1406,SSV / SSVO,Shiley Speaking Valve,Medtronic,shiley-speaking-valves-product-brochure.pdf,Document p. not stated (PDF page 3),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1421,10IC10,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1422,4IC65,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1423,5IC70,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1424,6IC75,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1425,7IC80,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1426,8IC85,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1427,9IC90,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1429,50XLTIN,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1432,60XLTIN,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1435,70XLTIN,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1438,80XLTIN,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 6),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1472,BTB-100209,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-6EFB8B3386,BTB-102009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-100209; current product PRD-6EFB8B3386 uses BTB-102009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1473,BTB-100309,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-733F2370BA,BTB-103009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-100309; current product PRD-733F2370BA uses BTB-103009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1474,BTB-100409,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-138ECF4319,BTB-104009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-100409; current product PRD-138ECF4319 uses BTB-104009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1475,BTB-100509,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-CBD72081E8,BTB-105009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-100509; current product PRD-CBD72081E8 uses BTB-105009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1476,BTB-120209,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-FBE99854E1,BTB-122009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-120209; current product PRD-FBE99854E1 uses BTB-122009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1477,BTB-120309,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-7ACC124BE1,BTB-123009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-120309; current product PRD-7ACC124BE1 uses BTB-123009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1478,BTB-120409,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-A0DF0074DB,BTB-124009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-120409; current product PRD-A0DF0074DB uses BTB-124009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1479,BTB-120509,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-7AA19EC9FD,BTB-125009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-120509; current product PRD-7AA19EC9FD uses BTB-125009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1480,BTB-120609,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-6DB8E6BC3D,BTB-126009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-120609; current product PRD-6DB8E6BC3D uses BTB-126009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1481,BTB-120709,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-BBBE3C6465,BTB-127009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-120709; current product PRD-BBBE3C6465 uses BTB-127009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1482,BTB-120809,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-D2C6029A70,BTB-128009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-120809; current product PRD-D2C6029A70 uses BTB-128009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1483,BTB-140209,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-6F74CF87DF,BTB-142009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-140209; current product PRD-6F74CF87DF uses BTB-142009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1484,BTB-140309,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-908A7EB205,BTB-143009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-140309; current product PRD-908A7EB205 uses BTB-143009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1485,BTB-140409,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-7EE559B95F,BTB-144009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-140409; current product PRD-7EE559B95F uses BTB-144009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1486,BTB-140509,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-81325BA145,BTB-145009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-140509; current product PRD-81325BA145 uses BTB-145009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1487,BTB-140609,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-0C3327D71D,BTB-146009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-140609; current product PRD-0C3327D71D uses BTB-146009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1488,BTB-140709,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-0581A0B7D2,BTB-147009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-140709; current product PRD-0581A0B7D2 uses BTB-147009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1489,BTB-140809,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-EF96863018,BTB-148009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-140809; current product PRD-EF96863018 uses BTB-148009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1490,BTB-160209,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-5255AADD2C,BTB-162009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-160209; current product PRD-5255AADD2C uses BTB-162009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1491,BTB-160309,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-2CEB73CB15,BTB-163009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-160309; current product PRD-2CEB73CB15 uses BTB-163009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1492,BTB-160409,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-9BBDA8D7D6,BTB-164009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-160409; current product PRD-9BBDA8D7D6 uses BTB-164009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1493,BTB-160509,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-F980B28A34,BTB-165009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-160509; current product PRD-F980B28A34 uses BTB-165009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1494,BTB-160609,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-8C9CE98C9B,BTB-166009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-160609; current product PRD-8C9CE98C9B uses BTB-166009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
