product_id,manufacturer,product_name,catalog_number,model_number,research_state,confidence,identity_match_method,udi_assessment,listing_assessment,authorization_finding,manufacturer_finding,conflict_flags,safety_search_status,safety_action_state,safety_action_scope,safety_action_references,visibility_review_eligibility,rationale,unresolved_questions,proposed_human_review_disposition,source_urls,canonical_change_applied
PRD-2D687D6E32,Verathon,BFlex 2 Regular 5.0 Single-Use Bronchoscope,BFlex 2 Regular 5.0,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.verathon.com/single-use-bronchoscopes|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200879123008565%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BFLEX+2+REGULAR+5.0%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200879123008565%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BFLEX+2+REGULAR+5.0%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200879123008565%22&limit=100,false
PRD-2FAFEA973E,Verathon,GlideScope Core 15,GlideScope Core 15,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,family_only_current,,searched,active_exact_product_action,unknown,Z-2021-2024,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.verathon.com/single-use-bronchoscopes|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200879123006639%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200879123006639%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22GLIDESCOPE+CORE+15%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200879123006639%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22GLIDESCOPE+CORE+15%22&limit=100,false
PRD-448C184685,Cook Medical,Cohen Endobronchial Blocker Set,G44122,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,family_only_current,identity|manufacturer,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.cookmedical.com/products/cc_aebs_webds/|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002441224%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G44122%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G44122%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22C-AEBTS-9.0-65-SPH-AS%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002441224%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G44122%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22C-AEBTS-9.0-65-SPH-AS%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002441224%22&limit=100,false
PRD-6C9FB1DC9F,Cardinal Health,"Argyle PVC Thoracic Catheter – Straight, 36 Fr × 20 in",8888570564,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_ended,search_incomplete,premarket_exempt,not_searched,identity|manufacturer,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: not_searched. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://api.fda.gov/device/udi.json?search=catalog_number%3A%228888570564%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228888570564%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228888570564%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228888570564%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2210192253003628%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228888570564%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22JOL%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2220884521050867%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228888570564%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210192253003628%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200884521149529%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200884521060879%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210884521050860%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210884521050860%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2220884521050867%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200884521149529%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228888570564%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210192253003628%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200884521060879%22&limit=100,false
PRD-6CF2953F5E,Cook Medical,Arndt Endobronchial Blocker Set,G44109,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,current_exact_official_us_product,identity|manufacturer,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: current_exact_official_us_product. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.cookmedical.com/products/cc_aebs_webds/|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002441095%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G44109%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G44109%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002441095%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22C-AEBS-5.0-50-SPH-AS%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G44109%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22C-AEBS-5.0-50-SPH-AS%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002441095%22&limit=100,false
PRD-85248E91BA,Cook Medical,Arndt Endobronchial Blocker Set,G44120,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,current_exact_official_us_product,identity|manufacturer,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: current_exact_official_us_product. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.cookmedical.com/products/cc_aebs_webds/|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G44120%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002441200%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22C-AEBS-9.0-78-SPH-AS%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G44120%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002441200%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002441200%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22C-AEBS-9.0-78-SPH-AS%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G44120%22&limit=100,false
PRD-9143E639BA,Teleflex,Arrow Percutaneous Cavity Drainage Kit – Straight,AK-01601,,identity_unresolved,low,exact_manufacturer_catalog_number,conflicting_exact_configuration_statuses,exact_current_listing,exact_510k_clearance,no_result,identity|model|package_configuration|distribution,searched,active_exact_product_action,lot_specific,Z-2382-2026,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: conflicting_exact_configuration_statuses. Manufacturer finding: no_result. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://teleflex.com/usa/en/product-areas/interventional/drainage/arrow-diagnostic-drainage-products/MC-006078_Interventional_DND_Product_Line_Brochure_Final.pdf|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22AK-01601%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2210801902120165%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22AK-01601%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22AK-01601%22&limit=100|https://api.fda.gov/device/510k.json?search=k_number%3A%22K895516%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22GBX%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=k_number%3A%22K895516%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2250801902120163%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2230801902004827%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200801902004826%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22AK-01601%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210801902120165%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2260801902120160%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2240801902120166%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2250801902120163%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210801902120165%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2230801902004827%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2260801902120160%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2240801902120166%22&limit=100|https://api.fda.gov/device/recall.json?search=k_numbers%3A%22K895516%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22AK-01601%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200801902004826%22&limit=100,false
PRD-993A6272DD,Verathon,GlideScope Core 10,GlideScope Core 10,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.verathon.com/single-use-bronchoscopes|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200879123006509%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200879123006509%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22GLIDESCOPE+CORE+10%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200879123006509%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22GLIDESCOPE+CORE+10%22&limit=100,false
PRD-A88AEE6442,Karl Storz,Application Cannula for Thoracic Drainage,10995,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,no_result,identity|manufacturer,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: no_result. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210995%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210995%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210995%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210995%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210995%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210995%22&limit=100,false
PRD-AB6D9F097B,FUJIFILM SonoSite,SonoSite C10-3 Transducer,C10-3,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,not_searched,identity|manufacturer,not_searched,unknown,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.sonosite.com/sites/default/files/Sonosite_LX_product_brochure_MKT03597_US_rev_C.pdf|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22C10-3%22&limit=100,false
PRD-B258E8E859,Verathon,BFlex 2 Large 5.8 Single-Use Bronchoscope,BFlex 2 Large 5.8,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.verathon.com/single-use-bronchoscopes|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200879123008572%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BFLEX+2+LARGE+5.8%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200879123008572%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BFLEX+2+LARGE+5.8%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200879123008572%22&limit=100,false
PRD-BDA5B2EF14,Cook Medical,Thal-Quick Chest Tube Set and Tray,G06786,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,family_only_current,identity|manufacturer,searched,no_exact_action_found,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.cookmedical.com/products/cc_utpt_webds/|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002067868%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G06786%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G06786%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002067868%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G06786%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002067868%22&limit=100,false
PRD-BF8CA98FF8,FUJIFILM SonoSite,SonoSite C5-1 Transducer,C5-1,,identity_unresolved,low,family_or_name_only,no_exact_result,no_result,not_found,not_searched,identity|manufacturer,not_searched,unknown,unknown,,not_applicable,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?,keep_hidden_identity_unresolved,https://www.sonosite.com/sites/default/files/Sonosite_LX_product_brochure_MKT03597_US_rev_C.pdf|https://www.sonosite.com/products/sonosite-px|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22C5-1%22&limit=100,false
