source_id,filename,sheet_or_location,row_number,raw_json
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,17,"[""Tunneled pleural catheter drainage kit"", ""BD"", ""50-7510 / 50-7500b"", ""PleurX drainage kit with 1,000 mL or 500 mL bottle"", ""IPC drainage follow-up"", 39]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,18,"[""PleurX procedure pack"", ""BD"", ""50-7290a"", ""Procedure pack for PleurX/PeritX systems"", ""IPC placement support"", 39]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,19,"[""Pleuroscope"", ""Olympus"", ""LTF-H290 / 91643"", ""Pleura videoscope with 3.0 mm channel; compatible with EVIS X1 and pleuroscopy accessories"", ""Medical thoracoscopy"", 10]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,2,"[""Thoracentesis/paracentesis set"", ""Merit Medical"", ""APS-100"", ""Thoracentesis and Paracentesis Set family"", ""Thoracentesis"", 34]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,20,"[""Pleuroscopy trocar"", ""Olympus"", ""MAJ-1058"", ""Flexible 8 mm trocar for pleuroscopy"", ""Medical thoracoscopy"", 40]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,21,"[""Pleural biopsy forceps"", ""Olympus"", ""FB-420K / 86518"", ""Single-use biopsy forceps listed as compatible with the LTF-H290"", ""Medical thoracoscopy"", 41]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,22,"[""Talc poudrage kit"", ""Novatech"", ""16863 STERITALC PF3"", ""3 g poudrage kit with balloon and cannula"", ""Talc pleurodesis during medical thoracoscopy"", 42]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,23,"[""Talc vial"", ""Novatech"", ""16903 STERITALC F2"", ""2 g vial for slurry or atomizer use"", ""Talc pleurodesis"", 42]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,24,"[""Talc vial"", ""Novatech"", ""16913 STERITALC F4"", ""4 g vial for slurry or atomizer use"", ""Talc pleurodesis"", 42]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,3,"[""Thoracentesis/paracentesis set"", ""Merit Medical"", ""TAPS-5F-10LT"", ""5F, 10 cm, straight, fixed"", ""Thoracentesis"", 35]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,4,"[""Thoracentesis/paracentesis set"", ""Merit Medical"", ""TAPS-6F-10LT"", ""6F, 10 cm, straight, fixed"", ""Thoracentesis"", 35]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,5,"[""Thoracentesis/paracentesis set"", ""Merit Medical"", ""TAPS-8F-7LT / TAPS-8F-10LT"", ""8F options for larger drainage needs"", ""Thoracentesis"", 35]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,6,"[""Thoracentesis drainage kit"", ""BD"", ""PIG1260K"", ""Safe-T-Centesis pigtail drainage kit, 6F, 18G"", ""Thoracentesis"", 36]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,7,"[""Thoracentesis drainage kit"", ""BD"", ""PIG1280K"", ""Safe-T-Centesis pigtail drainage kit, 8F, 16G"", ""Thoracentesis"", 36]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,8,"[""Thoracentesis tray"", ""BD"", ""PIG1260TSP / PIG1280TSP"", ""Safe-T-Centesis PLUS tray options with lidocaine and safety accessories"", ""Thoracentesis"", 37]"
SRC007,Equipment seeds.xlsx,pleuralRole_x0009_Manufacturer_x0009_Produc,9,"[""Small-bore pneumothorax set"", ""Cook Medical"", ""G56535 / C-UTPT-1400-WAYNE-112497-IMH"", ""Wayne pneumothorax Seldinger set, 14 Fr catheter, 29 cm"", ""Pneumothorax tube insertion"", 14]"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,10,"{""Product #"": ""8888560805"", ""Product Name"": ""Argyle Trocar Catheter – 8 Fr × 9 in (sharp tip)"", ""Category"": ""Small‑Bore Chest Tube (Trocar)"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Peds/Adult"", ""Key Specs"": ""Aluminum trocar""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,11,"{""Product #"": ""8888561068"", ""Product Name"": ""Argyle Trocar Catheter – 28 Fr"", ""Category"": ""Surgical Chest Tube (Trocar)"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Numerical depth marks""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,12,"{""Product #"": ""8888561076"", ""Product Name"": ""Argyle Trocar Catheter – 32 Fr"", ""Category"": ""Surgical Chest Tube (Trocar)"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Right‑angle trocar""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,13,"{""Product #"": ""2210"", ""Product Name"": ""Blake Silicone Drain – Flat 7 mm, ¾‑fluted"", ""Category"": ""Post‑op Surgical Drain"", ""Manufacturer"": ""Ethicon"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""Silicone, multi‑channel""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,14,"{""Product #"": ""2215"", ""Product Name"": ""Blake Silicone Drain – Flat 10 mm, full‑fluted w/ trocar"", ""Category"": ""Post‑op Surgical Drain"", ""Manufacturer"": ""Ethicon"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Includes 3/16″ trocar""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,15,"{""Product #"": ""2226"", ""Product Name"": ""Blake Silicone Drain – Hubless Round 10 Fr"", ""Category"": ""Post‑op Surgical Drain"", ""Manufacturer"": ""Ethicon"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""Round, hubless""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,16,"{""Product #"": ""2227"", ""Product Name"": ""Blake Silicone Drain – Round 10 Fr w/ 1⁄8″ trocar"", ""Category"": ""Post‑op Surgical Drain"", ""Manufacturer"": ""Ethicon"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Peds/Adult"", ""Key Specs"": ""Trocar‑assisted""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,17,"{""Product #"": ""2230"", ""Product Name"": ""Blake Silicone Drain – Round 19 Fr"", ""Category"": ""Post‑op Surgical Drain"", ""Manufacturer"": ""Ethicon"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Round hubless""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,18,"{""Product #"": ""G55713"", ""Product Name"": ""Fuhrman Pleural Drainage Set – 5 Fr (C‑PPD‑500‑WCE‑IMH)"", ""Category"": ""Small‑Bore Chest Drain"", ""Manufacturer"": ""Cook Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Peds"", ""Key Specs"": ""Pigtail, 15 cm""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,19,"{""Product #"": ""G55714"", ""Product Name"": ""Fuhrman Pleural Drainage Set – 6 Fr"", ""Category"": ""Small‑Bore Chest Drain"", ""Manufacturer"": ""Cook Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Peds"", ""Key Specs"": ""Pigtail, 15 cm""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,2,"{""Product #"": ""8888570515"", ""Product Name"": ""Argyle PVC Thoracic Catheter – Straight, 16 Fr × 20 in"", ""Category"": ""Surgical Chest Tube"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""PVC, radiopaque stripe, 6 side-eyes""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,20,"{""Product #"": ""G55723"", ""Product Name"": ""Fuhrman Pleural Drainage Set – 8.5 Fr"", ""Category"": ""Small‑Bore Chest Drain"", ""Manufacturer"": ""Cook Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""Pigtail, 15 cm""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,21,"{""Product #"": ""G55716"", ""Product Name"": ""Fuhrman Pleural Drainage Set – 10.2 Fr"", ""Category"": ""Small‑Bore Chest Drain"", ""Manufacturer"": ""Cook Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Pigtail, 15 cm""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,22,"{""Product #"": ""G56535"", ""Product Name"": ""Wayne Pneumothorax Set – 14 Fr (Seldinger)"", ""Category"": ""Pneumothorax Aspiration Kit"", ""Manufacturer"": ""Cook Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Seldinger kit, pigtail""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,23,"{""Product #"": ""G56532"", ""Product Name"": ""Wayne Pneumothorax Set – 10.2 Fr (Trocar)"", ""Category"": ""Pneumothorax Aspiration Kit"", ""Manufacturer"": ""Cook Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Trocar, straight catheter""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,24,"{""Product #"": ""G36224"", ""Product Name"": ""Thal‑Quick Chest Tube Set – Double Lumen 24 Fr × 40 cm"", ""Category"": ""Percutaneous Chest Tube"", ""Manufacturer"": ""Cook Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Percutaneous kit""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,25,"{""Product #"": ""PIG1260T"", ""Product Name"": ""Safe‑T‑Centesis Catheter Tray – 6 Fr"", ""Category"": ""Thoracentesis Catheter"", ""Manufacturer"": ""BD"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""Blunt obturator, self‑sealing""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,26,"{""Product #"": ""PIG1280TSP"", ""Product Name"": ""Safe‑T‑Centesis PLUS Tray – 8 Fr"", ""Category"": ""Thoracentesis Catheter"", ""Manufacturer"": ""BD"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""8 Fr, 16 cm""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,27,"{""Product #"": ""TAPS-5F-7LT"", ""Product Name"": ""TAPS Thoracentesis & Paracentesis Set – 5 Fr × 7 cm"", ""Category"": ""Thoracentesis Catheter"", ""Manufacturer"": ""Merit Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Peds/Adult"", ""Key Specs"": ""Valved One‑Step catheter""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,28,"{""Product #"": ""TAPS-6F-12PLT"", ""Product Name"": ""TAPS Set – 6 Fr × 12 cm, pigtail"", ""Category"": ""Thoracentesis Catheter"", ""Manufacturer"": ""Merit Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""Pigtail, fixed luer""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,29,"{""Product #"": ""AK-01000"", ""Product Name"": ""Arrow Pleura‑Seal Thoracentesis Kit – 8 Fr catheter‑over‑needle"", ""Category"": ""Thoracentesis Kit"", ""Manufacturer"": ""Teleflex"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""Catheter‑over‑needle""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,3,"{""Product #"": ""8888570523"", ""Product Name"": ""Argyle PVC Thoracic Catheter – Straight, 20 Fr × 20 in"", ""Category"": ""Surgical Chest Tube"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""PVC, radiopaque stripe""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,30,"{""Product #"": ""AK-01500"", ""Product Name"": ""Arrow Pneumothorax Kit – 8 Fr catheter‑over‑needle"", ""Category"": ""Pneumothorax Aspiration Kit"", ""Manufacturer"": ""Teleflex"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""Includes Heimlich valve""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,31,"{""Product #"": ""50-7000B"", ""Product Name"": ""PleurX Pleural Catheter Starter Kit – 15.5 Fr"", ""Category"": ""Indwelling Pleural Catheter"", ""Manufacturer"": ""BD"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Catheter + insertion tray""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,32,"{""Product #"": ""50-7510"", ""Product Name"": ""PleurX Drainage Kit – 1 L vacuum bottle"", ""Category"": ""IPC Drainage Accessory"", ""Manufacturer"": ""BD"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""1000 mL bottle""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,33,"{""Product #"": ""4992506"", ""Product Name"": ""Aspira Pleural Catheter Kit – Catheter only"", ""Category"": ""Indwelling Pleural Catheter"", ""Manufacturer"": ""Merit Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Insertion tray + catheter""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,34,"{""Product #"": ""4992509"", ""Product Name"": ""Aspira Pleural Drainage Starter Kit – 15.5 Fr + 5 drainage sets"", ""Category"": ""Indwelling Pleural Catheter"", ""Manufacturer"": ""Merit Medical"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Hand‑pump bottles""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,35,"{""Product #"": ""R51401"", ""Product Name"": ""Rocket IPC Pleural Drainage Kit – 2 L drainage bag"", ""Category"": ""Indwelling Pleural Catheter"", ""Manufacturer"": ""Rocket Medical"", ""Prime Vendor"": ""No"", ""ECAT"": ""Special Order"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Drainage bag + dressing pack""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,4,"{""Product #"": ""8888570531"", ""Product Name"": ""Argyle PVC Thoracic Catheter – Straight, 24 Fr × 20 in"", ""Category"": ""Surgical Chest Tube"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""PVC""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,5,"{""Product #"": ""8888570549"", ""Product Name"": ""Argyle PVC Thoracic Catheter – Straight, 28 Fr × 20 in"", ""Category"": ""Surgical Chest Tube"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""PVC""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,6,"{""Product #"": ""8888570556"", ""Product Name"": ""Argyle PVC Thoracic Catheter – Straight, 32 Fr × 20 in"", ""Category"": ""Surgical Chest Tube"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""PVC""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,7,"{""Product #"": ""8888570564"", ""Product Name"": ""Argyle PVC Thoracic Catheter – Straight, 36 Fr × 20 in"", ""Category"": ""Surgical Chest Tube"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Both"", ""Key Specs"": ""PVC""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,8,"{""Product #"": ""8888570572"", ""Product Name"": ""Argyle PVC Thoracic Catheter – Straight, 40 Fr × 20 in"", ""Category"": ""Surgical Chest Tube"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""PVC""}"
SRC008,FDA_Pleural_Drainage_Devices_US.csv,CSV,9,"{""Product #"": ""8888571042"", ""Product Name"": ""Argyle PVC Thoracic Catheter – Right‑Angle, 28 Fr × 20 in"", ""Category"": ""Surgical Chest Tube"", ""Manufacturer"": ""Cardinal Health"", ""Prime Vendor"": ""Yes"", ""ECAT"": ""Yes"", ""Adult/Peds"": ""Adult"", ""Key Specs"": ""Right‑angle tip""}"
SRC011,List of EBUS Needles and Bronchoscopic Peripheral Biopsy Tools (U.S. Market).pdf,Source manifest,0,"{""title"":""List of EBUS Needles and Bronchoscopic Peripheral Biopsy Tools (U.S. Market)"",""publisher"":""User-provided"",""revision_date"":"""",""as_of_date"":"""",""use_policy"":""Discovery only; do not expose a product from this source alone.""}"
SRC012,OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf,Source manifest,0,"{""title"":""Olympus EndoTherapy Endoscopic Devices Product Catalog"",""publisher"":""Olympus"",""revision_date"":""2024 catalog"",""as_of_date"":""2024"",""use_policy"":""Exact respiratory catalog numbers are eligible for the prototype dropdown; current U.S. availability and IFU compatibility must still be reverified.""}"
SRC013,tracheal-bronchial-stents-catalog.pdf,Source manifest,0,"{""title"":""Micro-Tech GI Endoscopy Devices & Accessories Product Catalog"",""publisher"":""Micro-Tech Endoscopy"",""revision_date"":""B-1-201911 Rev. 8.0"",""as_of_date"":""2019"",""use_policy"":""Exact catalog numbers may be stored, but remain hidden from the U.S. prototype dropdown until current U.S. clearance and distribution are confirmed.""}"
SRC014,Tracheobronchial Stents (U.S. Adult Interventional Pulmonology).pdf,Source manifest,0,"{""title"":""Tracheobronchial Stents (U.S. Adult Interventional Pulmonology)"",""publisher"":""User-provided"",""revision_date"":"""",""as_of_date"":"""",""use_policy"":""Discovery only; no product should be promoted from this source alone.""}"
SRC015,Ultraflex Tracheobronchial Uncovered Stent System - Boston Scientific.pdf,Source manifest,0,"{""title"":""Ultraflex Tracheobronchial Stent System manufacturer product page"",""publisher"":""Boston Scientific"",""revision_date"":""Captured 2025-06-26"",""as_of_date"":""2025-06-26"",""use_policy"":""Eligible for prototype dropdown for exact order numbers shown; reverify current IFU and availability before production.""}"
SRC016,Y-Stent-Brochure-2022.pdf,Source manifest,0,"{""title"":""Y-Shaped Tracheal Stent brochure"",""publisher"":""Micro-Tech Endoscopy / Thoracent"",""revision_date"":""Rev. 8.22"",""as_of_date"":""2022-08"",""use_policy"":""Exact TT-series order numbers are eligible for prototype use, but U.S. regulatory/current commercial status must be reverified before production.""}"
SRC017,85100-165_Cables-and-adapters.pdf,Source manifest,0,"{""title"":""ERBE Connecting Cables and Adapters"",""publisher"":""Erbe Elektromedizin"",""revision_date"":""2024-05"",""as_of_date"":""2024-05"",""use_policy"":""Store exact part numbers for reference; hide from U.S. dropdown because the catalog explicitly states it is not intended for U.S. use.""}"
SRC018,85100-170_Cryosurgery.pdf,Source manifest,0,"{""title"":""ERBE Instruments and Accessories for Cryosurgery"",""publisher"":""Erbe Elektromedizin"",""revision_date"":""2023-10"",""as_of_date"":""2023-10"",""use_policy"":""Store exact part numbers for reference; hide from U.S. dropdown because the catalog explicitly states it is not intended for U.S. use.""}"
SRC019,85100-169_APC-accessories.pdf,Source manifest,0,"{""title"":""ERBE Instruments and Accessories for Argon Plasma Coagulation"",""publisher"":""Erbe Elektromedizin"",""revision_date"":""2025-06"",""as_of_date"":""2025-06"",""use_policy"":""Store exact part numbers for reference; hide from U.S. dropdown because the catalog explicitly states it is not intended for U.S. use.""}"
SRC020,cookmedical.docx,Source manifest,0,"{""title"":""Cook Medical Chest Tubes and Catheters for Pleural and Pericardial Drainage"",""publisher"":""Cook Medical"",""revision_date"":"""",""as_of_date"":"""",""use_policy"":""Product-family and SKU identity evidence may be stored; exact configuration remains hidden unless the uploaded source shows the complete order table.""}"
SRC021,Richard Wolfe.pdf,Source manifest,,"{""publisher"": ""Richard Wolf GmbH"", ""revision_date"": ""VI25"", ""title"": ""Richard Wolf Bronchoscopy / Thoracoscopy / Mediastinoscopy Catalog"", ""use_policy"": ""Exact model and accessory records may be used as source-backed candidates; U.S. availability must be reverified.""}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""82520.0641"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Bronchoscope Tube ID 9.2 mm"", ""size_display"": ""ID 9.2 mm; OD 11.4 mm; WL 305 mm"", ""spec_json"": {""inner_diameter_mm"": 9.2, ""outer_diameter_mm"": 11.4, ""working_length_mm"": 305}}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""82520.0841"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Bronchoscope Tube ID 11 mm"", ""size_display"": ""ID 11 mm; OD 13.2 mm; WL 310 mm"", ""spec_json"": {""inner_diameter_mm"": 11, ""outer_diameter_mm"": 13.2, ""working_length_mm"": 310}}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""82520.0842"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Bronchoscope Tube ID 11 mm, no distal viewing window"", ""size_display"": ""ID 11 mm; OD 13.2 mm; WL 310 mm"", ""spec_json"": {""inner_diameter_mm"": 11, ""outer_diameter_mm"": 13.2, ""working_length_mm"": 310}}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""82520.1041"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Bronchoscope Tube ID 13 mm"", ""size_display"": ""ID 13 mm; OD 15.2 mm; WL 318 mm"", ""spec_json"": {""inner_diameter_mm"": 13, ""outer_diameter_mm"": 15.2, ""working_length_mm"": 318}}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""82520.1241"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Tracheoscope Tube ID 15 mm"", ""size_display"": ""ID 15 mm; OD 17.2 mm; WL 325 mm"", ""spec_json"": {""inner_diameter_mm"": 15, ""outer_diameter_mm"": 17.2, ""working_length_mm"": 325}}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""82520.1441"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Tracheoscope Tube ID 17.1 mm"", ""size_display"": ""ID 17.1 mm; OD 19.3 mm; WL 330 mm"", ""spec_json"": {""inner_diameter_mm"": 17.1, ""outer_diameter_mm"": 19.3, ""working_length_mm"": 330}}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""825210830"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Tracheoscope Tube ID 11 mm"", ""size_display"": ""ID 11 mm; OD 13.2 mm; WL 295.5 mm"", ""spec_json"": {""inner_diameter_mm"": 11, ""outer_diameter_mm"": 13.2, ""working_length_mm"": 295.5}}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""825211030"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Tracheoscope Tube ID 13 mm"", ""size_display"": ""ID 13 mm; OD 15.2 mm; WL 300 mm"", ""spec_json"": {""inner_diameter_mm"": 13, ""outer_diameter_mm"": 15.2, ""working_length_mm"": 300}}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""825211230"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Tracheoscope Tube ID 15 mm"", ""size_display"": ""ID 15 mm; OD 17.2 mm; WL 300 mm"", ""spec_json"": {""inner_diameter_mm"": 15, ""outer_diameter_mm"": 17.2, ""working_length_mm"": 300}}"
SRC021,Richard Wolfe.pdf,p. 10,,"{""catalog_number"": ""825211430"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""TEXAS Tracheoscope Tube ID 17 mm"", ""size_display"": ""ID 17 mm; OD 19.3 mm; WL 300 mm"", ""spec_json"": {""inner_diameter_mm"": 17, ""outer_diameter_mm"": 19.3, ""working_length_mm"": 300}}"
SRC021,Richard Wolfe.pdf,p. 11,,"{""catalog_number"": ""2304.001"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""Motor Control Unit 2304"", ""size_display"": """", ""spec_json"": {}}"
SRC021,Richard Wolfe.pdf,p. 11,,"{""catalog_number"": ""2304.901"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""Two-Pedal Footswitch"", ""size_display"": """", ""spec_json"": {}}"
SRC021,Richard Wolfe.pdf,p. 11,,"{""catalog_number"": ""89951.0001"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""Motor Handpiece, max 3000 rpm"", ""size_display"": """", ""spec_json"": {}}"
SRC021,Richard Wolfe.pdf,p. 12,,"{""catalog_number"": ""825620446"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""Endobronchial Resector, Curved"", ""size_display"": ""OD 4.5 mm; WL 460 mm"", ""spec_json"": {}}"
SRC021,Richard Wolfe.pdf,p. 12,,"{""catalog_number"": ""825610446"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""Endobronchial Resector, Curved Smooth"", ""size_display"": ""OD 4.5 mm; WL 460 mm"", ""spec_json"": {}}"
SRC021,Richard Wolfe.pdf,p. 12,,"{""catalog_number"": ""825630546"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""Endobronchial Resector, Aggressive"", ""size_display"": ""OD 5.5 mm; WL 460 mm"", ""spec_json"": {}}"
SRC021,Richard Wolfe.pdf,p. 12,,"{""catalog_number"": ""825640546"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""Endobronchial Secretion Remover"", ""size_display"": ""OD 5.5 mm; WL 448 mm"", ""spec_json"": {}}"
SRC021,Richard Wolfe.pdf,p. 12,,"{""catalog_number"": ""844202110"", ""manufacturer"": ""Richard Wolf"", ""product_name"": ""HF Coagulation Suction Tube"", ""size_display"": ""OD 5.2 mm; WL 460 mm"", ""spec_json"": {}}"
